segment,covariate,lineage,celltype,analysis_type,n_categories_tested,categories_tested,n_samples,n_donors,n_datasets,omega_squared,kruskal_p_value,highest_median_pct_category,highest_median_within_lineage_pct,lowest_median_pct_category,lowest_median_within_lineage_pct,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,spearman_age_rho,spearman_age_p_value,kruskal_fdr_within_segment_covariate,spearman_age_fdr_within_segment_covariate
ileum,radial_tissue_term,myeloid,Tolerogenic cDC2,inferential,3,EPI_LP | EPI_LP_MUSC | LP,21,21,7,0.0,0.9001188580648806,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.9614905983874861,
ileum,radial_tissue_term,myeloid,cDC1,inferential,3,EPI_LP | EPI_LP_MUSC | LP,21,21,7,0.09203359292237594,0.23127020459189163,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.49407725526449575,
ileum,radial_tissue_term,myeloid,cDC2,inferential,3,EPI_LP | EPI_LP_MUSC | LP,21,21,7,0.0,0.06909342149880073,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.2622583915291764,
ileum,radial_tissue_term,myeloid,migDC,inferential,3,EPI_LP | EPI_LP_MUSC | LP,21,21,7,0.06426120934470485,0.6934027166948926,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8356391714015373,
ileum,radial_tissue_term,myeloid,pDC,inferential,3,EPI_LP | EPI_LP_MUSC | LP,21,21,7,0.0,0.9001188580648806,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.9614905983874861,
ileum,radial_tissue_term,stroma,Adipocytes,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Angiogenic Pericytes,inferential,2,EPI_LP | LP,13,11,5,0.0,0.7675154234584107,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.913246200064438,
ileum,radial_tissue_term,stroma,Arteriolar Endothelial,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Capillary Endothelial,inferential,2,EPI_LP | LP,13,11,5,0.0,0.30081261519191727,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.6283641295120049,
ileum,radial_tissue_term,stroma,Contractile Pericytes,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Crypt Bottom Fibroblasts (S2A),inferential,2,EPI_LP | LP,13,11,5,0.0,0.8270166479004942,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.9571723583100822,
ileum,radial_tissue_term,stroma,Crypt Top Fibroblasts (S2B),inferential,2,EPI_LP | LP,13,11,5,0.060216663711774816,0.18341328157786504,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.43102121170798285,
ileum,radial_tissue_term,stroma,Fibroblastic Reticular Cells (FRC),inferential,2,EPI_LP | LP,13,11,5,0.0,0.5560884145346972,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Follicular Dendritic Cells (fDC),inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Glia,inferential,2,EPI_LP | LP,13,11,5,0.0,0.8830015030039485,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.9614905983874861,
ileum,radial_tissue_term,stroma,Interstitial Cells of Cajal (ICC),inferential,2,EPI_LP | LP,13,11,5,0.1900343495528593,0.06978192651227345,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.2622583915291764,
ileum,radial_tissue_term,stroma,Lamina propria Fibroblasts (S1),inferential,2,EPI_LP | LP,13,11,5,0.026143293838079174,0.37724051334961484,LP,25.0,EPI_LP,0.0,3,1,True,,,0.7387626719763292,
ileum,radial_tissue_term,stroma,Lymphatic Endothelial,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Marginal Reticular Cells (MRC),inferential,2,EPI_LP | LP,13,11,5,0.0,1.0,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,1.0,
ileum,radial_tissue_term,stroma,Medullary Sinus Endothelial,inferential,2,EPI_LP | LP,13,11,5,0.038854544599824604,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Muscularis Propria Fibroblasts,inferential,2,EPI_LP | LP,13,11,5,0.025291114360066685,0.18341328157786504,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.43102121170798285,
ileum,radial_tissue_term,stroma,Myofibroblasts,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Post Arteriole Capillary Endothelial (PAC),inferential,2,EPI_LP | LP,13,11,5,0.013273368667850357,0.5543510734217825,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Pre Venule Capillary Endothelial (PVC),inferential,2,EPI_LP | LP,13,11,5,0.060216663711774816,0.18341328157786504,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.43102121170798285,
ileum,radial_tissue_term,stroma,Secretory Pericytes,inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Smooth Muscle Cells (SMC),inferential,2,EPI_LP | LP,13,11,5,0.0,0.6574478171828395,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.8313860085468538,
ileum,radial_tissue_term,stroma,Submucosal Fibroblasts (S3),inferential,2,EPI_LP | LP,13,11,5,0.1437968646755557,0.05465969937871798,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.2622583915291764,
ileum,radial_tissue_term,stroma,Venular Endothelial,inferential,2,EPI_LP | LP,13,11,5,0.0,0.884169059237164,EPI_LP,0.0,EPI_LP,0.0,3,1,True,,,0.9614905983874861,
ileum,sex_ontology_term,epithelial,BEST4 Colonocytes,inferential,2,female | male,48,42,6,0.0,0.8239556048577956,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,BEST4 Enterocytes,inferential,2,female | male,48,42,6,0.0013839839124334618,0.16365482367746723,female,0.0,female,0.0,6,1,True,,,0.769177671284096,
ileum,sex_ontology_term,epithelial,Brunners Gland Cells,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Colonocyte Progenitors,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Crypt Top Colonocytes,inferential,2,female | male,48,42,6,0.0,0.7085412542728153,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,EEC Enterochromaffin (EC),inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,EEC L,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,EEC N,inferential,2,female | male,48,42,6,0.0,0.9234220103824121,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,EEC Progenitors,inferential,2,female | male,48,42,6,0.0,0.9575968082141852,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,EEC S,inferential,2,female | male,48,42,6,0.0045587896471734075,0.6460477614488338,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Enterocyte Progenitors,inferential,2,female | male,48,42,6,0.0,0.3527856341682506,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,epithelial,Enteroendocrine Cells (EEC),inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Epithelial,inferential,2,female | male,48,42,6,0.0,0.7006595619112899,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Foveolar Cells,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Goblet Cells,inferential,2,female | male,48,42,6,0.0,0.5148271932333839,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Intestinal Stem Cells (ISC),inferential,2,female | male,48,42,6,0.0,0.5859576381625298,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Lower Crypt Colonocytes,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Lower Villus Enterocytes,inferential,2,female | male,48,42,6,0.0,0.7244970339363292,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Mature Goblet Cells,inferential,2,female | male,48,42,6,0.009693557737927535,0.14340652762579698,female,0.0,female,0.0,6,1,True,,,0.769177671284096,
ileum,sex_ontology_term,epithelial,Microfold Cells (M Cells),inferential,2,female | male,48,42,6,0.0,0.8658499342798083,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Mid Crypt Colonocytes,inferential,2,female | male,48,42,6,0.0,0.9574113901118694,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,epithelial,Mid Villus Enterocytes,inferential,2,female | male,48,42,6,0.0,0.15112241782813493,female,0.0,female,0.0,6,1,True,,,0.769177671284096,
ileum,sex_ontology_term,epithelial,Paneth Cells,inferential,2,female | male,48,42,6,0.0,0.5228639298437778,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Secretory Progenitors,inferential,2,female | male,48,42,6,0.0,0.43558322163330776,female,0.0,female,0.0,6,1,True,,,0.8901048442071942,
ileum,sex_ontology_term,epithelial,Transiently Amplifying Cells (TA),inferential,2,female | male,48,42,6,0.0,0.528598488753683,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,epithelial,Tuft Cells,inferential,2,female | male,48,42,6,0.0,0.7405733895867549,female,0.0,female,0.0,6,1,True,,,0.9536150496048625,
ileum,sex_ontology_term,epithelial,Tuft Progenitors,inferential,2,female | male,48,42,6,0.0,0.28623622500614676,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,epithelial,Villus Tip Enterocytes,inferential,2,female | male,48,42,6,0.0,0.33108962171041306,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,CD4 Memory,inferential,2,female | male,24,22,8,0.0,0.5633633903511603,female,0.9259259259259258,male,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,lymphoid,CD4 Naive,inferential,2,female | male,24,22,8,0.046555608038414846,0.2722391441392963,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,CD4 Tfh,inferential,2,female | male,24,22,8,0.0,0.72880785849266,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,lymphoid,CD4 Tfr,inferential,2,female | male,24,22,8,0.0,0.488043779644895,female,0.0,female,0.0,6,1,True,,,0.9362472507473495,
ileum,sex_ontology_term,lymphoid,CD4 Th17,inferential,2,female | male,24,22,8,0.0,0.20363028847345524,female,3.167641325536062,male,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,CD4 Tr1,inferential,2,female | male,24,22,8,0.0,0.11871191326888285,female,0.0,female,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,lymphoid,CD4 pTreg,inferential,2,female | male,24,22,8,0.2622171329639722,0.009313188246733942,female,0.0,female,0.0,6,1,True,,,0.2918132317309969,
ileum,sex_ontology_term,lymphoid,CD4 tTreg,inferential,2,female | male,24,22,8,0.19646886088708806,0.020810115665129015,female,0.0,female,0.0,6,1,True,,,0.3260251454203546,
ileum,sex_ontology_term,lymphoid,CD8 Circulating Effector Memory,inferential,2,female | male,24,22,8,0.0,0.32592742679943987,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,CD8 Effector Memory,inferential,2,female | male,24,22,8,0.01071527552606609,0.05653162176086347,female,0.0,female,0.0,6,1,True,,,0.5572792093596264,
ileum,sex_ontology_term,lymphoid,CD8 IEL,inferential,2,female | male,24,22,8,0.0,0.6438788371885309,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,lymphoid,CD8 Memory Exhausted,inferential,2,female | male,24,22,8,0.06813987296162455,0.11871191326888285,female,0.0,female,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,lymphoid,CD8 Naive,inferential,2,female | male,24,22,8,0.01046013883536347,0.32592742679943987,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,CD8 TRM,inferential,2,female | male,24,22,8,0.0,0.38606286214740015,male,9.75,female,5.3418803418803416,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,GC B Dark Zone (GC B DZ),inferential,2,female | male,24,22,8,0.14347094861799173,0.08299637716264925,female,5.555555555555555,male,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,lymphoid,GC B Light Zone (GC B LZ),inferential,2,female | male,24,22,8,0.2368774571435922,0.015224991552491518,female,6.944444444444445,male,0.0,6,1,True,,,0.3260251454203546,
ileum,sex_ontology_term,lymphoid,Gamma Delta T Cells,inferential,2,female | male,24,22,8,0.0,0.35519235609847066,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,ILC3,inferential,2,female | male,24,22,8,0.0,0.72880785849266,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,lymphoid,MAIT Cells,inferential,2,female | male,24,22,8,0.27932891875043114,0.009313188246733942,female,0.0,female,0.0,6,1,True,,,0.2918132317309969,
ileum,sex_ontology_term,lymphoid,Memory B,inferential,2,female | male,24,22,8,0.2180411542937321,0.020810115665129015,female,10.520833333333332,male,0.0,6,1,True,,,0.3260251454203546,
ileum,sex_ontology_term,lymphoid,NK Cells,inferential,2,female | male,24,22,8,0.0,0.5633633903511603,female,0.9259259259259258,male,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,lymphoid,NKT Cells,inferential,2,female | male,24,22,8,0.0,0.9539196500066972,female,1.1627906976744187,male,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,lymphoid,Naive B,inferential,2,female | male,24,22,8,0.13814714079212337,0.03251219974382219,female,2.2739018087855296,male,0.0,6,1,True,,,0.436592396559898,
ileum,sex_ontology_term,lymphoid,Plasma Cells,inferential,2,female | male,24,22,8,0.1995592506066526,0.006609409158983905,female,0.0,female,0.0,6,1,True,,,0.2918132317309969,
ileum,sex_ontology_term,lymphoid,Plasma IGA,inferential,2,female | male,24,22,8,0.07720058319339204,0.2722391441392963,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,lymphoid,Plasma IGG,inferential,2,female | male,24,22,8,0.1509018461262775,0.05653162176086347,female,0.0,female,0.0,6,1,True,,,0.5572792093596264,
ileum,sex_ontology_term,myeloid,Classical Monocytes,inferential,2,female | male,24,24,7,0.008498610270129969,0.6067213504884174,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,Cycling Macrophages,inferential,2,female | male,24,24,7,0.0,0.9248135547718004,female,0.0,female,0.0,6,1,True,,,0.9891659337597078,
ileum,sex_ontology_term,myeloid,Eosinophils,inferential,2,female | male,24,24,7,0.0,0.7897815968309455,female,0.0,female,0.0,6,1,True,,,0.9890252631176538,
ileum,sex_ontology_term,myeloid,Follicle Associated Resident Macrophages,inferential,2,female | male,24,24,7,0.08422896050270134,0.059285022272300675,female,0.0,female,0.0,6,1,True,,,0.5572792093596264,
ileum,sex_ontology_term,myeloid,Homeostatic Macrophages,inferential,2,female | male,24,24,7,0.08303812755425906,0.40478439942491473,female,0.0,female,0.0,6,1,True,,,0.8455496343542663,
ileum,sex_ontology_term,myeloid,M0 Macrophages,inferential,2,female | male,24,24,7,0.0,0.972624149434194,female,0.0,female,0.0,6,1,True,,,0.9937681526827634,
ileum,sex_ontology_term,myeloid,Mast Cells,inferential,2,female | male,24,24,7,0.023223505687335354,0.6067213504884174,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,Monocyte Derived Dendritic Cells (MO DC),inferential,2,female | male,24,24,7,0.04333103823358606,0.3713849945096208,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,myeloid,Neutrophils,inferential,2,female | male,24,24,7,0.0,0.7141645348606642,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,Nonclassical Monocytes,inferential,2,female | male,24,24,7,0.0,0.6555072609554435,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,Perivascular Resident Macrophages,inferential,2,female | male,24,24,7,0.059520540632440555,0.5489402536566406,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,Tolerogenic cDC2,inferential,2,female | male,24,24,7,0.042183520359515086,0.2874032134158177,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,myeloid,cDC1,inferential,2,female | male,24,24,7,0.0,0.3541516923777638,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,myeloid,cDC2,inferential,2,female | male,24,24,7,0.0,0.8101589921282909,female,0.0,female,0.0,6,1,True,,,0.9890252631176538,
ileum,sex_ontology_term,myeloid,migDC,inferential,2,female | male,24,24,7,0.0,0.6555072609554435,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,myeloid,pDC,inferential,2,female | male,24,24,7,0.042183520359515086,0.2874032134158177,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Adipocytes,inferential,2,female | male,15,11,4,0.0,0.805126798727021,female,0.0,female,0.0,6,1,True,,,0.9890252631176538,
ileum,sex_ontology_term,stroma,Angiogenic Pericytes,inferential,2,female | male,15,11,4,0.03889222941901692,0.21735650056954303,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Arteriolar Endothelial,inferential,2,female | male,15,11,4,0.029072420797584222,0.3878562791964444,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Capillary Endothelial,inferential,2,female | male,15,11,4,0.14883759174315522,0.10878807297836572,female,0.0,female,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,stroma,Contractile Pericytes,inferential,2,female | male,15,11,4,0.07501824658540002,0.17479814663310564,female,0.0,female,0.0,6,1,True,,,0.7824297992148539,
ileum,sex_ontology_term,stroma,Crypt Bottom Fibroblasts (S2A),inferential,2,female | male,15,11,4,0.12844367715192737,0.29569403698333674,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Crypt Top Fibroblasts (S2B),inferential,2,female | male,15,11,4,0.0,0.7113255860518376,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,stroma,Fibroblastic Reticular Cells (FRC),inferential,2,female | male,15,11,4,0.0,0.3250174333878715,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Follicular Dendritic Cells (fDC),inferential,2,female | male,15,11,4,0.15382626712024017,0.10878807297836572,female,0.0,female,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,stroma,Glia,inferential,2,female | male,15,11,4,0.0,0.4604235322771326,female,0.0,female,0.0,6,1,True,,,0.9016627507093847,
ileum,sex_ontology_term,stroma,Interstitial Cells of Cajal (ICC),inferential,2,female | male,15,11,4,0.0,1.0,female,0.0,female,0.0,6,1,True,,,1.0,
ileum,sex_ontology_term,stroma,Lamina propria Fibroblasts (S1),inferential,2,female | male,15,11,4,0.0,0.6226488302690538,male,3.3333333333333335,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,stroma,Lymphatic Endothelial,inferential,2,female | male,15,11,4,0.04064912929821779,0.3878562791964444,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Marginal Reticular Cells (MRC),inferential,2,female | male,15,11,4,0.09968866394210768,0.15825096536965258,female,0.0,female,0.0,6,1,True,,,0.769177671284096,
ileum,sex_ontology_term,stroma,Medullary Sinus Endothelial,inferential,2,female | male,15,11,4,0.0,1.0,female,0.0,female,0.0,6,1,True,,,1.0,
ileum,sex_ontology_term,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),inferential,2,female | male,15,11,4,0.15382626712024017,0.10878807297836572,female,0.0,female,0.0,6,1,True,,,0.6974324904546868,
ileum,sex_ontology_term,stroma,Muscularis Propria Fibroblasts,inferential,2,female | male,15,11,4,0.0,0.805126798727021,female,0.0,female,0.0,6,1,True,,,0.9890252631176538,
ileum,sex_ontology_term,stroma,Myofibroblasts,inferential,2,female | male,15,11,4,0.06781656835186124,0.2669003081214546,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Post Arteriole Capillary Endothelial (PAC),inferential,2,female | male,15,11,4,0.0,0.6217051413751219,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,stroma,Pre Venule Capillary Endothelial (PVC),inferential,2,female | male,15,11,4,0.0,0.3878562791964444,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Secretory Pericytes,inferential,2,female | male,15,11,4,0.032552798971462536,0.32370621227390817,female,0.0,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Smooth Muscle Cells (SMC),inferential,2,female | male,15,11,4,0.0,0.7113255860518376,female,0.0,female,0.0,6,1,True,,,0.9514991485876395,
ileum,sex_ontology_term,stroma,Submucosal Fibroblasts (S3),inferential,2,female | male,15,11,4,0.07977835721221149,0.21735650056954303,male,3.8461538461538463,female,0.0,6,1,True,,,0.8286020510105857,
ileum,sex_ontology_term,stroma,Venular Endothelial,inferential,2,female | male,15,11,4,0.007806619452205734,0.45920731675515525,female,0.0,female,0.0,6,1,True,,,0.9016627507093847,
ileum,age_range,epithelial,BEST4 Colonocytes,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0035354224181938423,0.7739710921599608,30-39,0.0,30-39,0.0,6,1,True,-0.029883321428395417,0.8491319566084385,0.8673378217403462,0.996803525243255
ileum,age_range,epithelial,BEST4 Enterocytes,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.9957349264661879,30-39,0.0,30-39,0.0,6,1,True,0.04000992789600181,0.798928923339518,1.0,0.996803525243255
ileum,age_range,epithelial,Brunners Gland Cells,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,Colonocyte Progenitors,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,Crypt Top Colonocytes,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.6813252669308261,30-39,0.0,30-39,0.0,6,1,True,-0.037369878784429655,0.8119487450455861,0.8673378217403462,0.996803525243255
ileum,age_range,epithelial,EEC Enterochromaffin (EC),inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,EEC L,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,EEC N,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.030462341667415262,0.1643835167562078,30-39,0.0,30-39,0.0,6,1,True,-0.12622358198861006,0.41992763418286905,0.7705412198273364,0.9335888892770671
ileum,age_range,epithelial,EEC Progenitors,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.5195161810297695,30-39,0.0,30-39,0.0,6,1,True,-0.009343925053559774,0.9525793999273132,0.7792742715446542,0.996803525243255
ileum,age_range,epithelial,EEC S,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.7050769708180373,30-39,0.0,30-39,0.0,6,1,True,-0.034964092596590834,0.823857118707177,0.8673378217403462,0.996803525243255
ileum,age_range,epithelial,Enterocyte Progenitors,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.017435480060072703,0.46536397976281185,30-39,0.0,30-39,0.0,6,1,True,-0.07345667160201194,0.6396937801158673,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,Enteroendocrine Cells (EEC),inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,Epithelial,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.2409004219074441,0.0324954528689464,70-79,7.6923076923076925,30-39,0.0,6,1,True,0.13846030823649524,0.37590524572616857,0.5884199333257666,0.9335888892770671
ileum,age_range,epithelial,Foveolar Cells,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.43843054753570443,30-39,0.0,30-39,0.0,6,1,True,-0.006896587071804615,0.9649906467780447,0.7716132582637679,0.996803525243255
ileum,age_range,epithelial,Goblet Cells,inferential,5,30-39 | 40-49 | 50-59 | 60-69 | 70-79,43,38,6,0.0,0.35994931729526347,30-39,0.0,30-39,0.0,6,1,True,-0.02861869214559348,0.8554473021264939,0.7716132582637679,0.996803525243255
