segment,covariate,category,lineage,celltype,n_samples,n_donors,n_datasets,total_cells,n_samples_present,mean_cells_per_sample,median_cells_per_sample,mean_clr,median_clr,q1_clr,q3_clr,mean_within_lineage_pct,median_within_lineage_pct,q1_within_lineage_pct,q3_within_lineage_pct,present_sample_fraction
ileum,sampled_site_condition,healthy,lymphoid,CD4 Tr1,14,13,6,1.0,1,0.07142857142857142,0.0,-0.4119751278874201,-0.4262845188627893,-0.6154243713891766,-0.12454292635200892,0.1347708894878706,0.0,0.0,0.0,0.07142857142857142
ileum,sampled_site_condition,healthy,lymphoid,CD4 pTreg,14,13,6,5.0,3,0.35714285714285715,0.0,-0.19450923947860418,-0.15288071569542172,-0.6154243713891766,-0.042254318794928025,0.9171331812841247,0.0,0.0,0.0,0.21428571428571427
ileum,sampled_site_condition,healthy,lymphoid,CD4 tTreg,14,13,6,1.0,1,0.07142857142857142,0.0,-0.4119751278874201,-0.4262845188627893,-0.6154243713891766,-0.12454292635200892,0.1347708894878706,0.0,0.0,0.0,0.07142857142857142
ileum,sampled_site_condition,healthy,lymphoid,CD8 Circulating Effector Memory,14,13,6,3.0,1,0.21428571428571427,0.0,-0.351453852145477,-0.4262845188627893,-0.6154243713891766,-0.12454292635200892,0.4043126684636119,0.0,0.0,0.0,0.07142857142857142
ileum,sampled_site_condition,healthy,lymphoid,CD8 Effector Memory,14,13,6,7.0,2,0.5,0.0,-0.2042093495613943,-0.29686482519953206,-0.568416210859055,-0.0626414681814671,0.8647798742138365,0.0,0.0,0.0,0.14285714285714285
ileum,sampled_site_condition,healthy,lymphoid,CD8 IEL,14,13,6,21.0,5,1.5,0.0,0.2528763507065118,-0.08450863758985538,-0.6154243713891766,1.2558683111487052,11.755392755392757,0.0,0.0,9.579772079772079,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,CD8 Memory Exhausted,14,13,6,0.0,0,0.0,0.0,-0.4904474342208565,-0.4937296334718575,-0.7238450446332603,-0.13982183604010223,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,lymphoid,CD8 Naive,14,13,6,1.0,1,0.07142857142857142,0.0,-0.4119751278874201,-0.4262845188627893,-0.6154243713891766,-0.12454292635200892,0.13227513227513227,0.0,0.0,0.0,0.07142857142857142
ileum,sampled_site_condition,healthy,lymphoid,CD8 TRM,14,13,6,105.0,11,7.5,2.5,1.5057177783699058,1.2011443848556833,0.47155211560410226,2.7126209925326923,23.60436904541255,24.333333333333332,2.91708043694141,40.833333333333336,0.7857142857142857
ileum,sampled_site_condition,healthy,lymphoid,GC B Dark Zone (GC B DZ),14,13,6,19.0,3,1.3571428571428572,0.0,0.06940605978094941,-0.15288071569542172,-0.5216755190414987,-0.042254318794928025,3.084261040197393,0.0,0.0,0.0,0.21428571428571427
ileum,sampled_site_condition,healthy,lymphoid,GC B Light Zone (GC B LZ),14,13,6,21.0,5,1.5,0.0,0.2647180247394911,-0.08302861756800617,-0.35579800029626774,1.1936153586690987,3.696403258444262,0.0,0.0,7.992788461538462,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,Gamma Delta T Cells,14,13,6,0.0,0,0.0,0.0,-0.4904474342208565,-0.4937296334718575,-0.7238450446332603,-0.13982183604010223,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,lymphoid,ILC3,14,13,6,5.0,5,0.35714285714285715,0.0,-0.09808590255367457,-0.08302861756800617,-0.35579800029626774,0.2259427382605549,0.8435008710406507,0.0,0.0,1.8055555555555554,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,MAIT Cells,14,13,6,1.0,1,0.07142857142857142,0.0,-0.4119751278874201,-0.4262845188627893,-0.6154243713891766,-0.12454292635200892,0.1347708894878706,0.0,0.0,0.0,0.07142857142857142
ileum,sampled_site_condition,healthy,lymphoid,Memory B,14,13,6,33.0,7,2.357142857142857,0.5,0.6024932350088956,0.4647975067441994,-0.1651995853398166,1.3448830760997228,7.154714624367462,2.631578947368421,0.0,11.108490566037736,0.5
ileum,sampled_site_condition,healthy,lymphoid,NK Cells,14,13,6,8.0,5,0.5714285714285714,0.0,-0.01961359622023808,-0.08302861756800617,-0.35579800029626774,0.0334475523942791,1.8272566444736256,0.0,0.0,1.8780573025856044,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,NKT Cells,14,13,6,12.0,7,0.8571428571428571,0.5,0.22884261951928225,0.1504498629189548,-0.1651995853398166,0.9272624318616959,4.843539696737371,1.1627906976744187,0.0,6.602564102564102,0.5
ileum,sampled_site_condition,healthy,lymphoid,Naive B,14,13,6,18.0,5,1.2857142857142858,0.0,0.18986312789310858,-0.08302861756800617,-0.35579800029626774,0.4787368679530215,2.4677938492934106,0.0,0.0,2.9251453488372094,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,Plasma Cells,14,13,6,22.0,2,1.5714285714285714,0.0,-0.07558011350796767,-0.29686482519953206,-0.568416210859055,-0.0626414681814671,3.922542204568024,0.0,0.0,0.0,0.14285714285714285
ileum,sampled_site_condition,healthy,lymphoid,Plasma IGA,14,13,6,17.0,5,1.2142857142857142,0.0,0.1379164998183618,-0.08450863758985538,-0.5404703252894139,0.2259427382605549,7.394179894179894,0.0,0.0,1.8055555555555554,0.35714285714285715
ileum,sampled_site_condition,healthy,lymphoid,Plasma IGG,14,13,6,2.0,2,0.14285714285714285,0.0,-0.3335028215539837,-0.3084181686693179,-0.7238450446332603,-0.0626414681814671,0.5238095238095238,0.0,0.0,0.0,0.14285714285714285
ileum,sampled_site_condition,healthy,myeloid,Classical Monocytes,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,myeloid,Cycling Macrophages,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447704,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,6.666666666666667,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,Eosinophils,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447704,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,6.666666666666667,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,Follicle Associated Resident Macrophages,15,15,6,3.0,3,0.2,0.0,0.13411679933663362,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,20.0,0.0,0.0,0.0,0.2
ileum,sampled_site_condition,healthy,myeloid,Homeostatic Macrophages,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447704,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,6.666666666666667,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,M0 Macrophages,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447748,-0.0686632680417576,-0.0686632680417576,-0.0686632680417576,2.222222222222222,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,Mast Cells,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,myeloid,Monocyte Derived Dendritic Cells (MO DC),15,15,6,3.0,3,0.2,0.0,0.13411679933663362,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,20.0,0.0,0.0,0.0,0.2
ileum,sampled_site_condition,healthy,myeloid,Neutrophils,15,15,6,6.0,3,0.4,0.0,0.22465836494684652,-0.0686632680417576,-0.0686632680417576,-0.0686632680417576,20.0,0.0,0.0,0.0,0.2
ileum,sampled_site_condition,healthy,myeloid,Nonclassical Monocytes,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,myeloid,Perivascular Resident Macrophages,15,15,6,3.0,2,0.2,0.0,0.09493102167649231,-0.0686632680417576,-0.0686632680417576,-0.0686632680417576,13.333333333333334,0.0,0.0,0.0,0.13333333333333333
ileum,sampled_site_condition,healthy,myeloid,Tolerogenic cDC2,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,myeloid,cDC1,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447748,-0.0686632680417576,-0.0686632680417576,-0.0686632680417576,2.222222222222222,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,cDC2,15,15,6,1.0,1,0.06666666666666667,0.0,-0.012364839152447748,-0.0686632680417576,-0.0686632680417576,-0.0686632680417576,2.222222222222222,0.0,0.0,0.0,0.06666666666666667
ileum,sampled_site_condition,healthy,myeloid,migDC,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,myeloid,pDC,15,15,6,0.0,0,0.0,0.0,-0.08560565839698837,-0.0686632680417576,-0.08462656878444452,-0.0686632680417576,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Adipocytes,9,5,2,6.0,2,0.6666666666666666,0.0,0.044144411139909606,-0.0915510240556765,-0.3137476404417341,-0.04577551202783825,1.4005602240896358,0.0,0.0,0.0,0.2222222222222222
ileum,sampled_site_condition,healthy,stroma,Angiogenic Pericytes,9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.1586109370737634,-0.669578168707806,-0.0915510240556765,0.8547008547008548,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Arteriolar Endothelial,9,5,2,24.0,3,2.6666666666666665,0.0,0.4967848394201407,-0.0915510240556765,-0.1586109370737634,0.7188852171695332,5.981170245876129,0.0,0.0,4.761904761904762,0.3333333333333333
ileum,sampled_site_condition,healthy,stroma,Capillary Endothelial,9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,2.7777777777777777,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Contractile Pericytes,9,5,2,9.0,4,1.0,0.0,0.3105772192286175,-0.04577551202783825,-0.0915510240556765,0.7188852171695332,2.6369436663554313,0.0,0.0,4.761904761904762,0.4444444444444444
ileum,sampled_site_condition,healthy,stroma,Crypt Bottom Fibroblasts (S2A),9,5,2,0.0,0,0.0,0.0,-0.37881808772345926,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Crypt Top Fibroblasts (S2B),9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.1586109370737634,-0.669578168707806,-0.0915510240556765,0.8547008547008548,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Fibroblastic Reticular Cells (FRC),9,5,2,2.0,2,0.2222222222222222,0.0,-0.13468202357499046,-0.3137476404417341,-0.669578168707806,-0.04577551202783825,11.11111111111111,0.0,0.0,0.0,0.2222222222222222
ileum,sampled_site_condition,healthy,stroma,Follicular Dendritic Cells (fDC),9,5,2,0.0,0,0.0,0.0,-0.37881808772345926,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Glia,9,5,2,0.0,0,0.0,0.0,-0.37881808772345926,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Interstitial Cells of Cajal (ICC),9,5,2,6.0,3,0.6666666666666666,0.0,0.10945404057347842,-0.1586109370737634,-0.669578168707806,1.007061264612433,20.085470085470085,0.0,0.0,30.76923076923077,0.3333333333333333
ileum,sampled_site_condition,healthy,stroma,Lamina propria Fibroblasts (S1),9,5,2,10.0,4,1.1111111111111112,0.0,0.32913878419119147,-0.04577551202783825,-0.0915510240556765,0.7848646482263755,8.738298738298738,0.0,0.0,7.6923076923076925,0.4444444444444444
ileum,sampled_site_condition,healthy,stroma,Lymphatic Endothelial,9,5,2,15.0,3,1.6666666666666667,0.0,0.40472142593830673,-0.0915510240556765,-0.1586109370737634,1.0553574537907462,3.7075941487706197,0.0,0.0,7.142857142857142,0.3333333333333333
ileum,sampled_site_condition,healthy,stroma,Marginal Reticular Cells (MRC),9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,5.555555555555555,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Medullary Sinus Endothelial,9,5,2,6.0,3,0.6666666666666666,0.0,0.10945404057347839,-0.0915510240556765,-0.1586109370737634,0.4290341199603036,2.0767195767195767,0.0,0.0,2.5,0.3333333333333333
ileum,sampled_site_condition,healthy,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),9,5,2,0.0,0,0.0,0.0,-0.37881808772345926,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Muscularis Propria Fibroblasts,9,5,2,4.0,2,0.4444444444444444,0.0,-0.0405378168653011,-0.0915510240556765,-0.3137476404417341,-0.04577551202783825,2.8286528286528285,0.0,0.0,0.0,0.2222222222222222
ileum,sampled_site_condition,healthy,stroma,Myofibroblasts,9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.1586109370737634,-0.44728368576667554,-0.0915510240556765,0.26455026455026454,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Post Arteriole Capillary Endothelial (PAC),9,5,2,3.0,2,0.3333333333333333,0.0,-0.07792362093432484,-0.0915510240556765,-0.3137476404417341,-0.04577551202783825,1.4102564102564104,0.0,0.0,0.0,0.2222222222222222
ileum,sampled_site_condition,healthy,stroma,Pre Venule Capillary Endothelial (PVC),9,5,2,3.0,3,0.3333333333333333,0.0,-0.012613991500756002,-0.0915510240556765,-0.1586109370737634,0.20805959340354274,1.397028897028897,0.0,0.0,2.380952380952381,0.3333333333333333
ileum,sampled_site_condition,healthy,stroma,Secretory Pericytes,9,5,2,0.0,0,0.0,0.0,-0.37881808772345926,-0.3137476404417341,-0.669578168707806,-0.0915510240556765,0.0,0.0,0.0,0.0,0.0
ileum,sampled_site_condition,healthy,stroma,Smooth Muscle Cells (SMC),9,5,2,1.0,1,0.1111111111111111,0.0,-0.2567500556492248,-0.1586109370737634,-0.44728368576667554,-0.0915510240556765,0.26455026455026454,0.0,0.0,0.0,0.1111111111111111
ileum,sampled_site_condition,healthy,stroma,Submucosal Fibroblasts (S3),9,5,2,42.0,6,4.666666666666667,1.0,1.1735030135248197,0.9400013515943462,-0.04577551202783825,2.2437268770490446,19.085326438267614,10.0,0.0,25.0,0.6666666666666666
ileum,sampled_site_condition,healthy,stroma,Venular Endothelial,9,5,2,34.0,4,3.7777777777777777,0.0,0.7225704507980646,-0.04577551202783825,-0.0915510240556765,1.0553574537907462,8.969032057267352,0.0,0.0,7.142857142857142,0.4444444444444444
ileum,radial_tissue_term,EPI,epithelial,BEST4 Colonocytes,8,8,1,1.0,1,0.125,0.0,-0.1489808226714685,-0.2780592671947619,-0.4705773582553653,-0.052918982374736134,1.25,0.0,0.0,0.0,0.125
ileum,radial_tissue_term,EPI,epithelial,BEST4 Enterocytes,8,8,1,12.0,3,1.5,0.0,0.4202537887785991,-0.07709800202743367,-0.4477570552391058,0.8024303556592844,24.010416666666664,0.0,0.0,24.0625,0.375
ileum,radial_tissue_term,EPI,epithelial,Brunners Gland Cells,8,8,1,0.0,0,0.0,0.0,-0.28630735875498226,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,epithelial,Colonocyte Progenitors,8,8,1,0.0,0,0.0,0.0,-0.28630735875498226,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,epithelial,Crypt Top Colonocytes,8,8,1,0.0,0,0.0,0.0,-0.28630735875498226,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,epithelial,EEC Enterochromaffin (EC),8,8,1,0.0,0,0.0,0.0,-0.28630735875498226,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,epithelial,EEC L,8,8,1,0.0,0,0.0,0.0,-0.28630735875498226,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,0.0,0.0,0.0,0.0,0.0
ileum,radial_tissue_term,EPI,epithelial,EEC N,8,8,1,1.0,1,0.125,0.0,-0.1489808226714685,-0.12967726951254877,-0.4477570552391058,-0.052918982374736134,0.26041666666666663,0.0,0.0,0.0,0.125
ileum,radial_tissue_term,EPI,epithelial,EEC Progenitors,8,8,1,1.0,1,0.125,0.0,-0.1489808226714685,-0.2927766858191603,-0.4705773582553653,-0.10058986952713178,12.5,0.0,0.0,0.0,0.125
