segment,covariate,lineage,celltype,analysis_type,n_categories_tested,categories_tested,n_samples,n_donors,n_datasets,omega_squared,kruskal_p_value,highest_median_pct_category,highest_median_within_lineage_pct,lowest_median_pct_category,lowest_median_within_lineage_pct,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,spearman_age_rho,spearman_age_p_value,kruskal_fdr_within_segment_covariate,spearman_age_fdr_within_segment_covariate
ileum,sampled_site_condition,epithelial,EEC S,inferential,2,adjacent | healthy,225,152,11,0.0969636089192527,4.558337095238256e-08,adjacent,0.0,adjacent,0.0,2,2,True,,,3.570697391269968e-07,
ileum,sampled_site_condition,epithelial,Enterocyte Progenitors,inferential,2,adjacent | healthy,225,152,11,0.014828298837536814,0.007543974417864751,healthy,8.169662466272298,adjacent,6.166868198307134,2,2,True,,,0.014472114189373194,
ileum,sampled_site_condition,epithelial,Enteroendocrine Cells (EEC),inferential,2,adjacent | healthy,225,152,11,0.0,0.9620641483292286,adjacent,0.0,adjacent,0.0,2,2,True,,,0.9724089241177148,
ileum,sampled_site_condition,epithelial,Epithelial,inferential,2,adjacent | healthy,225,152,11,0.08770292985767884,4.1399838735639314e-07,adjacent,0.0,adjacent,0.0,2,2,True,,,2.16199157841672e-06,
ileum,sampled_site_condition,epithelial,Foveolar Cells,inferential,2,adjacent | healthy,225,152,11,0.18209293099760937,3.1310149931610325e-11,adjacent,0.0,adjacent,0.0,2,2,True,,,1.4715770467856852e-09,
ileum,sampled_site_condition,epithelial,Goblet Cells,inferential,2,adjacent | healthy,225,152,11,0.09932142308734797,3.131769231076846e-08,healthy,8.473105841526895,adjacent,4.216867469879518,2,2,True,,,2.676239161102032e-07,
ileum,sampled_site_condition,epithelial,Intestinal Stem Cells (ISC),inferential,2,adjacent | healthy,225,152,11,0.10569108422065794,2.763204737021558e-07,healthy,4.392412209305512,adjacent,2.083333333333333,2,2,True,,,1.5278896781178024e-06,
ileum,sampled_site_condition,epithelial,Lower Crypt Colonocytes,inferential,2,adjacent | healthy,225,152,11,0.0,0.0029024333282359964,adjacent,0.0,adjacent,0.0,2,2,True,,,0.00606286073009297,
ileum,sampled_site_condition,epithelial,Lower Villus Enterocytes,inferential,2,adjacent | healthy,225,152,11,0.12795174509943685,4.2301455484116214e-10,healthy,8.50245905001249,adjacent,3.597122302158273,2,2,True,,,7.952673631013849e-09,
ileum,sampled_site_condition,epithelial,Mature Goblet Cells,inferential,2,adjacent | healthy,225,152,11,0.07527603176307004,2.5962595906312383e-05,healthy,6.056581159886944,adjacent,1.2110726643598615,2,2,True,,,8.716014339976301e-05,
ileum,sampled_site_condition,epithelial,Microfold Cells (M Cells),inferential,2,adjacent | healthy,225,152,11,0.021348760488919996,0.011638099703394656,adjacent,0.0,adjacent,0.0,2,2,True,,,0.021879627442381953,
ileum,sampled_site_condition,epithelial,Mid Crypt Colonocytes,inferential,2,adjacent | healthy,225,152,11,0.016629242340201314,6.936098773542815e-07,adjacent,0.0,adjacent,0.0,2,2,True,,,3.4315436037527615e-06,
ileum,sampled_site_condition,epithelial,Mid Villus Enterocytes,inferential,2,adjacent | healthy,225,152,11,0.07114467052547117,9.776681959243027e-05,healthy,14.382896015549075,adjacent,9.785202863961814,2,2,True,,,0.0002871900325527639,
ileum,sampled_site_condition,epithelial,Paneth Cells,inferential,2,adjacent | healthy,225,152,11,0.12619371655147907,8.931811327020867e-10,adjacent,0.1620745542949757,healthy,0.03499901577708717,2,2,True,,,1.3993171078999358e-08,
ileum,sampled_site_condition,epithelial,Secretory Progenitors,inferential,2,adjacent | healthy,225,152,11,0.04912205064344516,0.00019899391584094845,adjacent,3.501945525291829,healthy,1.514784003426401,2,2,True,,,0.0005195952246958098,
ileum,sampled_site_condition,epithelial,Transiently Amplifying Cells (TA),inferential,2,adjacent | healthy,225,152,11,0.03511347564742738,0.007091729861520756,adjacent,11.428571428571429,healthy,8.120188803773573,2,2,True,,,0.013887970978811483,
ileum,sampled_site_condition,epithelial,Tuft Cells,inferential,2,adjacent | healthy,225,152,11,0.13641924708223582,3.7286608174418e-09,healthy,0.9178674786493068,adjacent,0.17513134851138354,2,2,True,,,4.381176460494115e-08,
ileum,sampled_site_condition,epithelial,Tuft Progenitors,inferential,2,adjacent | healthy,225,152,11,0.05174736371779929,0.0002643810726330841,adjacent,0.0,adjacent,0.0,2,2,True,,,0.0006716708331759435,
ileum,sampled_site_condition,epithelial,Villus Tip Enterocytes,inferential,2,adjacent | healthy,225,152,11,0.008657337929069775,0.25193620967662067,adjacent,20.263157894736842,healthy,10.13121050440837,2,2,True,,,0.3335493480225682,
ileum,sampled_site_condition,lymphoid,CD4 Memory,inferential,2,adjacent | healthy,234,164,13,0.009553521386223406,0.07443098933273681,adjacent,4.788732394366197,healthy,4.076322636600174,2,2,True,,,0.11105576186154381,
ileum,sampled_site_condition,lymphoid,CD4 Naive,inferential,2,adjacent | healthy,234,164,13,0.07149919666429008,1.5739180746978524e-05,healthy,1.2750455373406193,adjacent,0.0,2,2,True,,,5.690319193138389e-05,
ileum,sampled_site_condition,lymphoid,CD4 Tfh,inferential,2,adjacent | healthy,234,164,13,0.04726532962400801,6.114890762366755e-05,healthy,3.296703296703297,adjacent,0.6970509383378015,2,2,True,,,0.00018541926827821776,
ileum,sampled_site_condition,lymphoid,CD4 Tfr,inferential,2,adjacent | healthy,234,164,13,0.0,0.8654871820023352,healthy,0.2894356005788712,adjacent,0.0,2,2,True,,,0.9039532789802167,
ileum,sampled_site_condition,lymphoid,CD4 Th17,inferential,2,adjacent | healthy,234,164,13,0.09056048869363706,2.0756048984385588e-06,adjacent,10.758377425044092,healthy,5.660377358490567,2,2,True,,,8.868493656964752e-06,
ileum,sampled_site_condition,lymphoid,CD4 Tr1,inferential,2,adjacent | healthy,234,164,13,0.04836488987172123,0.0007068692533994056,healthy,0.09871668311944717,adjacent,0.072992700729927,2,2,True,,,0.0017485713110406349,
ileum,sampled_site_condition,lymphoid,CD4 pTreg,inferential,2,adjacent | healthy,234,164,13,0.18183146542974787,3.622249843514363e-10,adjacent,0.8445945945945946,healthy,0.37453183520599254,2,2,True,,,7.952673631013849e-09,
ileum,sampled_site_condition,lymphoid,CD4 tTreg,inferential,2,adjacent | healthy,234,164,13,0.0053697957784135065,0.34826718495822906,healthy,1.0101010101010102,adjacent,0.6896551724137931,2,2,True,,,0.43075151823780966,
ileum,sampled_site_condition,lymphoid,CD8 Circulating Effector Memory,inferential,2,adjacent | healthy,234,164,13,0.0,0.49742827572973836,healthy,1.8066847335140017,adjacent,1.3371150729335495,2,2,True,,,0.5918766825138658,
ileum,sampled_site_condition,lymphoid,CD8 Effector Memory,inferential,2,adjacent | healthy,234,164,13,0.0410317689410377,0.00016059543973942264,adjacent,0.4149377593360996,healthy,0.3144654088050315,2,2,True,,,0.0004313134667287351,
ileum,sampled_site_condition,lymphoid,CD8 IEL,inferential,2,adjacent | healthy,234,164,13,0.0,0.2016931481504766,healthy,1.977401129943503,adjacent,0.8246114811290833,2,2,True,,,0.274770375741229,
ileum,sampled_site_condition,lymphoid,CD8 Memory Exhausted,inferential,2,adjacent | healthy,234,164,13,0.028310624978225615,0.004232013782192809,adjacent,0.0,adjacent,0.0,2,2,True,,,0.008648028163611394,
ileum,sampled_site_condition,lymphoid,CD8 Naive,inferential,2,adjacent | healthy,234,164,13,0.0,0.5924539899878168,healthy,0.10649627263045794,adjacent,0.0,2,2,True,,,0.6791545738884729,
ileum,sampled_site_condition,lymphoid,CD8 TRM,inferential,2,adjacent | healthy,234,164,13,0.012678526797723343,0.0704320591337058,adjacent,13.904163393558521,healthy,11.30820399113082,2,2,True,,,0.10678408965432816,
ileum,sampled_site_condition,lymphoid,GC B Dark Zone (GC B DZ),inferential,2,adjacent | healthy,234,164,13,0.06656429809221501,2.5839142778028e-06,healthy,1.2750455373406193,adjacent,0.0,2,2,True,,,1.0560345309281009e-05,
ileum,sampled_site_condition,lymphoid,GC B Light Zone (GC B LZ),inferential,2,adjacent | healthy,234,164,13,0.07355654930995856,1.7802262892881872e-06,healthy,1.0273972602739725,adjacent,0.0,2,2,True,,,7.968631961575695e-06,
ileum,sampled_site_condition,lymphoid,Gamma Delta T Cells,inferential,2,adjacent | healthy,234,164,13,0.04595186646845217,5.273123000621245e-05,adjacent,0.0,adjacent,0.0,2,2,True,,,0.00016522452068613231,
ileum,sampled_site_condition,lymphoid,ILC3,inferential,2,adjacent | healthy,234,164,13,0.08520446546241907,1.3672504084443922e-05,adjacent,0.42771599657827203,healthy,0.37267080745341613,2,2,True,,,5.140861535750915e-05,
ileum,sampled_site_condition,lymphoid,MAIT Cells,inferential,2,adjacent | healthy,234,164,13,0.084807952715386,2.326917248986209e-05,adjacent,0.06933210076265311,healthy,0.0,2,2,True,,,8.101119311285318e-05,
ileum,sampled_site_condition,lymphoid,Memory B,inferential,2,adjacent | healthy,234,164,13,0.11021018833156784,1.4642076537119735e-07,healthy,12.315698178664354,adjacent,2.4618991793669402,2,2,True,,,9.175701296595033e-07,
ileum,sampled_site_condition,lymphoid,NK Cells,inferential,2,adjacent | healthy,234,164,13,0.12631631497542634,2.6803500201569363e-09,adjacent,1.3513513513513513,healthy,0.588865096359743,2,2,True,,,3.599327169925029e-08,
ileum,sampled_site_condition,lymphoid,NKT Cells,inferential,2,adjacent | healthy,234,164,13,0.0,0.9328872895800101,adjacent,1.6483516483516485,healthy,1.483924154987634,2,2,True,,,0.9636418156101203,
ileum,sampled_site_condition,lymphoid,Naive B,inferential,2,adjacent | healthy,234,164,13,0.249637700291811,7.622192475170172e-15,healthy,5.8886509635974305,adjacent,0.08403361344537816,2,2,True,,,7.164860926659961e-13,
ileum,sampled_site_condition,lymphoid,Plasma Cells,inferential,2,adjacent | healthy,234,164,13,0.08848069345107261,2.0465948375114804e-07,adjacent,1.2476007677543186,healthy,0.24732069249793898,2,2,True,,,1.2023744670379947e-06,
ileum,sampled_site_condition,lymphoid,Plasma IGA,inferential,2,adjacent | healthy,234,164,13,0.12492848799829784,7.65735811865923e-09,healthy,1.694915254237288,adjacent,0.0,2,2,True,,,7.197916631539676e-08,
ileum,sampled_site_condition,lymphoid,Plasma IGG,inferential,2,adjacent | healthy,234,164,13,0.009192529393446626,0.16365061640208267,healthy,0.10649627263045794,adjacent,0.0,2,2,True,,,0.22622291090876132,
ileum,sampled_site_condition,myeloid,Classical Monocytes,inferential,2,adjacent | healthy,203,133,10,0.0,0.6570951229917918,healthy,2.909437156157427,adjacent,1.8867924528301887,2,2,True,,,0.7266699007203344,
ileum,sampled_site_condition,myeloid,Cycling Macrophages,inferential,2,adjacent | healthy,203,133,10,0.05895319549224379,0.001519624705851318,healthy,2.000800320128051,adjacent,1.702127659574468,2,2,True,,,0.0036609583581072814,
ileum,sampled_site_condition,myeloid,Eosinophils,inferential,2,adjacent | healthy,203,133,10,0.0,0.5081611225170953,adjacent,0.0,adjacent,0.0,2,2,True,,,0.597089318957587,
ileum,sampled_site_condition,myeloid,Follicle Associated Resident Macrophages,inferential,2,adjacent | healthy,203,133,10,0.028727451925688603,0.0020618958110131995,healthy,1.6639333059997266,adjacent,0.0,2,2,True,,,0.004507400145005599,
ileum,sampled_site_condition,myeloid,Homeostatic Macrophages,inferential,2,adjacent | healthy,203,133,10,0.01265650389805192,0.0476702268700901,healthy,16.666666666666664,adjacent,10.0,2,2,True,,,0.0829815060331198,
ileum,sampled_site_condition,myeloid,M0 Macrophages,inferential,2,adjacent | healthy,203,133,10,0.03879935577973593,0.0015578546204711836,adjacent,33.65384615384615,healthy,25.0,2,2,True,,,0.0036609583581072814,
ileum,sampled_site_condition,myeloid,Mast Cells,inferential,2,adjacent | healthy,203,133,10,0.009636618913022218,0.034690938323687394,healthy,3.4310850439882694,adjacent,0.44943820224719105,2,2,True,,,0.06152732457408708,
ileum,sampled_site_condition,myeloid,Monocyte Derived Dendritic Cells (MO DC),inferential,2,adjacent | healthy,203,133,10,0.01455164416228741,0.15551172526348142,adjacent,0.0,adjacent,0.0,2,2,True,,,0.21818062947413813,
ileum,sampled_site_condition,myeloid,Neutrophils,inferential,2,adjacent | healthy,203,133,10,0.01742908666124487,0.08085516341132025,adjacent,0.0,adjacent,0.0,2,2,True,,,0.11875602126037661,
ileum,sampled_site_condition,myeloid,Nonclassical Monocytes,inferential,2,adjacent | healthy,203,133,10,0.0,0.9513392060973199,adjacent,0.0,adjacent,0.0,2,2,True,,,0.9720204931863922,
ileum,sampled_site_condition,myeloid,Perivascular Resident Macrophages,inferential,2,adjacent | healthy,203,133,10,0.04099379055494181,0.1009018799946672,adjacent,0.0,adjacent,0.0,2,2,True,,,0.14591964183844178,
ileum,sampled_site_condition,myeloid,Tolerogenic cDC2,inferential,2,adjacent | healthy,203,133,10,0.0,0.7439224033442473,adjacent,0.0,adjacent,0.0,2,2,True,,,0.794644385390446,
ileum,sampled_site_condition,myeloid,cDC1,inferential,2,adjacent | healthy,203,133,10,0.03606931784245155,0.02960282274179548,healthy,1.9049346879535558,adjacent,1.7605633802816902,2,2,True,,,0.054562065445662264,
ileum,sampled_site_condition,myeloid,cDC2,inferential,2,adjacent | healthy,203,133,10,0.09245347027600415,1.3572349957878382e-05,adjacent,20.0,healthy,10.574534161490682,2,2,True,,,5.140861535750915e-05,
ileum,sampled_site_condition,myeloid,migDC,inferential,2,adjacent | healthy,203,133,10,0.013129846541571842,0.0645008454070242,adjacent,0.0,adjacent,0.0,2,2,True,,,0.10453585290103921,
ileum,sampled_site_condition,myeloid,pDC,inferential,2,adjacent | healthy,203,133,10,0.0,0.9980906070529096,adjacent,0.0,adjacent,0.0,2,2,True,,,0.9980906070529096,
ileum,sampled_site_condition,stroma,Adipocytes,inferential,2,adjacent | healthy,117,82,9,0.07751298434619046,0.00270118470612356,adjacent,0.0,adjacent,0.0,2,2,True,,,0.005770712781263969,
ileum,sampled_site_condition,stroma,Angiogenic Pericytes,inferential,2,adjacent | healthy,117,82,9,0.003926568379791336,0.22002738649776737,healthy,1.3921113689095126,adjacent,0.9375,2,2,True,,,0.2954653475827162,
ileum,sampled_site_condition,stroma,Arteriolar Endothelial,inferential,2,adjacent | healthy,117,82,9,0.0,0.6665289203636522,healthy,0.5988023952095809,adjacent,0.5440928332494598,2,2,True,,,0.7285316106300385,
ileum,sampled_site_condition,stroma,Capillary Endothelial,inferential,2,adjacent | healthy,117,82,9,0.23425057249068124,1.0367363376602608e-07,adjacent,1.9041085251249124,healthy,0.0,2,2,True,,,6.96094398143318e-07,
ileum,sampled_site_condition,stroma,Contractile Pericytes,inferential,2,adjacent | healthy,117,82,9,0.032078620715605896,0.10791166496520938,healthy,0.8225616921269095,adjacent,0.2852336722006875,2,2,True,,,0.15369237131408608,
ileum,sampled_site_condition,stroma,Crypt Bottom Fibroblasts (S2A),inferential,2,adjacent | healthy,117,82,9,0.021734721506138418,0.06828684882745607,adjacent,2.1884317233154444,healthy,1.4084507042253522,2,2,True,,,0.10522891458657166,
ileum,sampled_site_condition,stroma,Crypt Top Fibroblasts (S2B),inferential,2,adjacent | healthy,117,82,9,0.0,0.5544337513772959,healthy,5.154639175257731,adjacent,3.1191411086349,2,2,True,,,0.6434169460427879,
ileum,sampled_site_condition,stroma,Fibroblastic Reticular Cells (FRC),inferential,2,adjacent | healthy,117,82,9,0.0,0.7319569224600788,adjacent,0.0,adjacent,0.0,2,2,True,,,0.7908500081752576,
ileum,sampled_site_condition,stroma,Follicular Dendritic Cells (fDC),inferential,2,adjacent | healthy,117,82,9,0.0,0.30415183275455265,adjacent,0.0,adjacent,0.0,2,2,True,,,0.3863550307963236,
ileum,sampled_site_condition,stroma,Glia,inferential,2,adjacent | healthy,117,82,9,0.13468340921314642,0.00011518576243409252,adjacent,2.5559366323697534,healthy,0.0,2,2,True,,,0.00032810489905468775,
ileum,sampled_site_condition,stroma,Interstitial Cells of Cajal (ICC),inferential,2,adjacent | healthy,117,82,9,0.020927253449721513,0.06745448508831467,adjacent,0.0,adjacent,0.0,2,2,True,,,0.10522891458657166,
ileum,sampled_site_condition,stroma,Lamina propria Fibroblasts (S1),inferential,2,adjacent | healthy,117,82,9,0.012669711372944448,0.053845658057665335,adjacent,41.45145145145145,healthy,33.33333333333333,2,2,True,,,0.09202712468037348,
ileum,sampled_site_condition,stroma,Lymphatic Endothelial,inferential,2,adjacent | healthy,117,82,9,0.002447814840393941,0.4933141969316428,adjacent,0.09174311926605505,healthy,0.0,2,2,True,,,0.5918766825138658,
ileum,sampled_site_condition,stroma,Marginal Reticular Cells (MRC),inferential,2,adjacent | healthy,117,82,9,0.0,0.4968068363042618,adjacent,0.0,adjacent,0.0,2,2,True,,,0.5918766825138658,
ileum,sampled_site_condition,stroma,Medullary Sinus Endothelial,inferential,2,adjacent | healthy,117,82,9,0.0,0.2813499163959149,adjacent,1.8117724217084765,healthy,1.4925373134328357,2,2,True,,,0.3622861937152877,
ileum,sampled_site_condition,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),inferential,2,adjacent | healthy,117,82,9,0.027420237991296892,0.05523450427596295,adjacent,0.0,adjacent,0.0,2,2,True,,,0.09271506074893782,
ileum,sampled_site_condition,stroma,Muscularis Propria Fibroblasts,inferential,2,adjacent | healthy,117,82,9,0.016615128985053754,0.06745448508831467,adjacent,0.0,adjacent,0.0,2,2,True,,,0.10522891458657166,
ileum,sampled_site_condition,stroma,Myofibroblasts,inferential,2,adjacent | healthy,117,82,9,0.0,0.7866186247990153,healthy,3.056768558951965,adjacent,1.7095655348667398,2,2,True,,,0.8308106823719937,
ileum,sampled_site_condition,stroma,Post Arteriole Capillary Endothelial (PAC),inferential,2,adjacent | healthy,117,82,9,0.12839818429543015,0.0001541214798132257,adjacent,14.279695349214066,healthy,7.142857142857142,2,2,True,,,0.0004261005618365651,
ileum,sampled_site_condition,stroma,Pre Venule Capillary Endothelial (PVC),inferential,2,adjacent | healthy,117,82,9,0.0,0.30938110957046877,adjacent,0.0,adjacent,0.0,2,2,True,,,0.38775765732832085,
ileum,sampled_site_condition,stroma,Secretory Pericytes,inferential,2,adjacent | healthy,117,82,9,0.009905323210114097,0.2813499163959149,adjacent,0.0,adjacent,0.0,2,2,True,,,0.3622861937152877,
ileum,sampled_site_condition,stroma,Smooth Muscle Cells (SMC),inferential,2,adjacent | healthy,117,82,9,0.0,0.6426017729465872,adjacent,0.0,adjacent,0.0,2,2,True,,,0.719101984011657,
ileum,sampled_site_condition,stroma,Submucosal Fibroblasts (S3),inferential,2,adjacent | healthy,117,82,9,0.1821414231569868,2.7510590692627775e-05,healthy,0.8620689655172413,adjacent,0.0,2,2,True,,,8.917225948644865e-05,
ileum,sampled_site_condition,stroma,Venular Endothelial,inferential,2,adjacent | healthy,117,82,9,0.01899979528046894,0.06185889339478469,adjacent,6.792181069958849,healthy,5.246913580246913,2,2,True,,,0.10201291191420632,
ileum,radial_tissue_term,epithelial,BEST4 Colonocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.1168823686308013,2.5953573431460227e-07,EPI,0.0,EPI,0.0,4,2,True,,,6.436588446614876e-07,
ileum,radial_tissue_term,epithelial,BEST4 Enterocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.28963630829063347,8.53189319427243e-11,EPI_LP_MUSC,6.128640776699029,LP,0.49261083743842365,4,2,True,,,4.455544223675602e-10,
ileum,radial_tissue_term,epithelial,Brunners Gland Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.25339641079654524,2.115312566527217e-10,EPI,0.0,EPI,0.0,4,2,True,,,1.0465230592292548e-09,
ileum,radial_tissue_term,epithelial,Colonocyte Progenitors,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.07427090843824202,2.9362316133983177e-07,EPI,0.0,EPI,0.0,4,2,True,,,6.900144291486046e-07,
ileum,radial_tissue_term,epithelial,Crypt Top Colonocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.009113293049955049,4.998324277296635e-05,EPI,0.0,EPI,0.0,4,2,True,,,7.341288782279432e-05,
ileum,radial_tissue_term,epithelial,EEC Enterochromaffin (EC),inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.22905302350794,4.7575935500503444e-11,LP,0.8503401360544218,EPI_LP_MUSC,0.0,4,2,True,,,2.63066937473372e-10,
ileum,radial_tissue_term,epithelial,EEC L,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.1569876620453419,2.8116690712566632e-08,LP,0.17331022530329288,EPI,0.0,4,2,True,,,9.113685955107804e-08,
ileum,radial_tissue_term,epithelial,EEC N,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.04207059785356884,0.009483886375254328,WM,0.30337504740235116,EPI_LP_MUSC,0.0,4,2,True,,,0.010871772186267156,
ileum,radial_tissue_term,epithelial,EEC Progenitors,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.11727794578785325,3.89241289909087e-05,EPI_LP,0.16,EPI,0.0,4,2,True,,,5.998144467451505e-05,
ileum,radial_tissue_term,epithelial,EEC S,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.10635360656921374,7.887378490186942e-06,WM,0.04526935264825713,EPI,0.0,4,2,True,,,1.4257953424568701e-05,
ileum,radial_tissue_term,epithelial,Enterocyte Progenitors,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.0832996949888573,6.61425709191094e-06,LP,11.52073732718894,WM,1.4529252227818674,4,2,True,,,1.2190983659600557e-05,
ileum,radial_tissue_term,epithelial,Enteroendocrine Cells (EEC),inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.11906278022637351,2.199122268167865e-05,WM,0.11325028312570783,EPI,0.0,4,2,True,,,3.564094710478954e-05,
ileum,radial_tissue_term,epithelial,Epithelial,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.15393259132046175,2.6704994618934057e-07,WM,0.039824771007566706,EPI,0.0,4,2,True,,,6.436588446614876e-07,
ileum,radial_tissue_term,epithelial,Foveolar Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.261590491120129,4.105241857961984e-11,EPI,0.0,EPI,0.0,4,2,True,,,2.4118295915526655e-10,
ileum,radial_tissue_term,epithelial,Goblet Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.09404686021557825,8.960343278978948e-07,EPI_LP,10.335195530726256,EPI_LP_MUSC,1.0526315789473684,4,2,True,,,2.0054101624381457e-06,
ileum,radial_tissue_term,epithelial,Intestinal Stem Cells (ISC),inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.15965471556261382,2.1658837999608327e-08,EPI_LP_MUSC,8.974358974358974,EPI,1.0526315789473684,4,2,True,,,7.271181328439939e-08,
ileum,radial_tissue_term,epithelial,Lower Crypt Colonocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.0,0.014488918471249803,WM,0.06956521739130435,EPI,0.0,4,2,True,,,0.01640913658189737,
ileum,radial_tissue_term,epithelial,Lower Villus Enterocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.1412225499401114,4.846678441445325e-10,EPI_LP,10.734463276836157,WM,1.1520737327188941,4,2,True,,,1.9808164065037414e-09,
ileum,radial_tissue_term,epithelial,Mature Goblet Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.1948397915662175,4.36240108766257e-10,EPI,8.928571428571429,EPI_LP_MUSC,0.06067961165048543,4,2,True,,,1.9526938201918173e-09,
ileum,radial_tissue_term,epithelial,Microfold Cells (M Cells),inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.1462838251388815,5.465962714772209e-06,EPI,0.0,EPI,0.0,4,2,True,,,1.0485724391603829e-05,
ileum,radial_tissue_term,epithelial,Mid Crypt Colonocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.026921833214819734,1.5418835576531605e-05,EPI,0.0,EPI,0.0,4,2,True,,,2.5447288072612174e-05,
ileum,radial_tissue_term,epithelial,Mid Villus Enterocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.14526049588782436,1.5979493883884393e-06,EPI,13.541666666666666,LP,3.3333333333333335,4,2,True,,,3.413800966102575e-06,
ileum,radial_tissue_term,epithelial,Paneth Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.23636040406974299,3.3079250738697436e-10,LP,0.4878048780487805,EPI,0.0,4,2,True,,,1.5547247847187794e-09,
ileum,radial_tissue_term,epithelial,Secretory Progenitors,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.057085894291941226,0.0020968753305634865,LP,4.057971014492753,WM,0.3171007927519819,4,2,True,,,0.002663598392877942,
ileum,radial_tissue_term,epithelial,Transiently Amplifying Cells (TA),inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.14249273725518827,3.948732009325692e-08,LP,17.985611510791365,WM,1.041458041257761,4,2,True,,,1.1599400277394222e-07,
ileum,radial_tissue_term,epithelial,Tuft Cells,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.11752144221027709,1.0108080637868109e-06,EPI_LP,1.033464566929134,EPI_LP_MUSC,0.0,4,2,True,,,2.209673441766517e-06,
ileum,radial_tissue_term,epithelial,Tuft Progenitors,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.16104400439933278,3.2625243286588396e-07,WM,0.045300113250283124,EPI,0.0,4,2,True,,,7.479933826681241e-07,
ileum,radial_tissue_term,epithelial,Villus Tip Enterocytes,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,225,152,11,0.24503341210241014,2.020189233142396e-11,WM,58.94251952733828,LP,1.2658227848101267,4,2,True,,,1.2659852527692348e-10,
ileum,radial_tissue_term,lymphoid,CD4 Memory,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,234,164,13,0.07241790384864202,0.0002459425485172001,LP,9.807787087235091,EPI,1.7719810402737233,4,2,True,,,0.00033026570800881157,
ileum,radial_tissue_term,lymphoid,CD4 Naive,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,234,164,13,0.1241827971122137,6.103472607510302e-06,EPI_LP,1.6999260901699924,EPI,0.0,4,2,True,,,1.1474528502119368e-05,
ileum,radial_tissue_term,lymphoid,CD4 Tfh,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,234,164,13,0.11309643034133922,4.260390401153712e-08,EPI_LP,4.112149532710281,EPI,0.0,4,2,True,,,1.2135657506316636e-07,
ileum,radial_tissue_term,lymphoid,CD4 Tfr,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,234,164,13,0.048452009803973295,0.004031127229799433,EPI_LP,0.3067484662576687,EPI,0.0,4,2,True,,,0.004858025123091624,
ileum,radial_tissue_term,lymphoid,CD4 Th17,inferential,5,EPI | EPI_LP | EPI_LP_MUSC | LP | WM,234,164,13,0.11596048251220492,1.086041979314011e-05,EPI,10.989858741405396,EPI_LP_MUSC,0.8333333333333334,4,2,True,,,1.92618766142485e-05,
