segment,covariate,category_A,category_B,contrast,lineage,celltype,analysis_type,n_samples_A,n_samples_B,n_donors_A,n_donors_B,n_datasets_A,n_datasets_B,mean_clr_A,mean_clr_B,delta_clr_B_minus_A,median_within_lineage_pct_A,median_within_lineage_pct_B,delta_median_pct_B_minus_A,mannwhitney_p_value,n_datasets_with_multiple_categories,n_datasets_with_two_categories_each_n_ge_5,within_study_contrast_supported,mannwhitney_fdr_within_segment_covariate_contrast
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Mid Crypt Colonocytes,descriptive,2,4,2,2,1,1,-2.0009121768047935,-0.6348637415539706,1.3660484352508229,0.0,0.0,0.0,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Mid Villus Enterocytes,descriptive,3,2,3,2,1,1,2.4637064334843495,3.9544786726326446,1.4907722391482952,10.251798561151078,22.76762030278831,12.51582174163723,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Mid Villus Enterocytes,descriptive,3,4,3,2,1,1,2.4637064334843495,3.470397307331126,1.0066908738467766,10.251798561151078,52.37430167597765,42.12250311482657,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Mid Villus Enterocytes,descriptive,2,4,2,2,1,1,3.9544786726326446,3.470397307331126,-0.4840813653015186,22.76762030278831,52.37430167597765,29.60668137318934,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Paneth Cells,descriptive,3,2,3,2,1,1,-0.5571969181730368,-1.3077649962448485,-0.7505680780718117,0.21164021164021166,0.05916015614092891,-0.15248005549928273,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Paneth Cells,descriptive,3,4,3,2,1,1,-0.5571969181730368,-0.6348637415539706,-0.07766682338093378,0.21164021164021166,0.0,-0.21164021164021166,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Paneth Cells,descriptive,2,4,2,2,1,1,-1.3077649962448485,-0.6348637415539706,0.6729012546908779,0.05916015614092891,0.0,-0.05916015614092891,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Secretory Progenitors,descriptive,3,2,3,2,1,1,-0.13960926200791382,1.5637365976598927,1.7033458596678066,0.3597122302158274,2.0301531811759714,1.670440950960144,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Secretory Progenitors,descriptive,3,4,3,2,1,1,-0.13960926200791382,-0.28829015127399793,-0.1486808892660841,0.3597122302158274,0.043252595155709346,-0.31645963506011804,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Secretory Progenitors,descriptive,2,4,2,2,1,1,1.5637365976598927,-0.28829015127399793,-1.8520267489338906,2.0301531811759714,0.043252595155709346,-1.986900586020262,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Transiently Amplifying Cells (TA),descriptive,3,2,3,2,1,1,1.4366078189117901,2.4967943109118633,1.0601864920000732,4.136690647482014,5.299633102323686,1.1629424548416711,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Transiently Amplifying Cells (TA),descriptive,3,4,3,2,1,1,1.4366078189117901,1.2390217444170932,-0.1975860744946969,4.136690647482014,2.501401480736889,-1.6352891667451255,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Transiently Amplifying Cells (TA),descriptive,2,4,2,2,1,1,2.4967943109118633,1.2390217444170932,-1.25777256649477,5.299633102323686,2.501401480736889,-2.7982316215867966,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Tuft Cells,descriptive,3,2,3,2,1,1,0.5021543586096118,0.7870623747683645,0.2849080161587527,1.2589928057553956,0.9963338154566117,-0.2626589902987839,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Tuft Cells,descriptive,3,4,3,2,1,1,0.5021543586096118,-0.6348637415539706,-1.1370181001635824,1.2589928057553956,0.0,-1.2589928057553956,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Tuft Cells,descriptive,2,4,2,2,1,1,0.7870623747683645,-0.6348637415539706,-1.4219261163223351,0.9963338154566117,0.0,-0.9963338154566117,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Tuft Progenitors,descriptive,3,2,3,2,1,1,-0.8490198306243366,-0.2526583960715536,0.596361434552783,0.0,0.3425355589186291,0.3425355589186291,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Tuft Progenitors,descriptive,3,4,3,2,1,1,-0.8490198306243366,-0.6348637415539706,0.21415608907036598,0.0,0.0,0.0,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Tuft Progenitors,descriptive,2,4,2,2,1,1,-0.2526583960715536,-0.6348637415539706,-0.382205345482417,0.3425355589186291,0.0,-0.3425355589186291,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP,EPI_LP minus EPI,epithelial,Villus Tip Enterocytes,descriptive,3,2,3,2,1,1,1.3281336854335806,3.899240319025034,2.5711066335914534,2.158273381294964,22.536215090272467,20.377941708977502,,0,0,False,
duodenum,radial_tissue_term,EPI,EPI_LP_MUSC,EPI_LP_MUSC minus EPI,epithelial,Villus Tip Enterocytes,descriptive,3,4,3,2,1,1,1.3281336854335806,0.484470462065581,-0.8436632233679996,2.158273381294964,0.6055363321799309,-1.552737049115033,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,epithelial,Villus Tip Enterocytes,descriptive,2,4,2,2,1,1,3.899240319025034,0.484470462065581,-3.4147698569594533,22.536215090272467,0.6055363321799309,-21.930678758092537,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Memory,descriptive,2,2,2,2,1,2,3.530218964211791,1.920731283199964,-1.609487681011827,16.491830258685212,13.367174280879865,-3.1246559778053467,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Naive,descriptive,2,2,2,2,1,2,-1.8181907242931268,-0.6137208179101519,1.204469906382975,0.03815337657382679,0.0,-0.03815337657382679,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Tfh,descriptive,2,2,2,2,1,2,-0.11759203346204883,-0.06441467357609687,0.05317735988595196,0.4238557168058502,0.1692047377326565,-0.2546509790731937,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Tfr,descriptive,2,2,2,2,1,2,-1.3277760977872637,-0.6137208179101519,0.7140552798771118,0.13353681800839376,0.0,-0.13353681800839376,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Th17,descriptive,2,2,2,2,1,2,2.944676717204123,1.4334514632008986,-1.5112252540032245,10.005243477985083,4.991539763113368,-5.013703714871715,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 Tr1,descriptive,2,2,2,2,1,2,-1.6743496880672364,-0.6137208179101519,1.0606288701570845,0.043964692268994035,0.0,-0.043964692268994035,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 pTreg,descriptive,2,2,2,2,1,2,0.0506440848485572,-0.6137208179101519,-0.6643649027587091,0.47363172477001153,0.0,-0.47363172477001153,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD4 tTreg,descriptive,2,2,2,2,1,2,-0.4986620594854978,-0.6137208179101519,-0.11505875842465407,0.29777295569403534,0.0,-0.29777295569403534,,0,0,False,
duodenum,radial_tissue_term,EPI_LP,EPI_LP_MUSC,EPI_LP_MUSC minus EPI_LP,lymphoid,CD8 Circulating Effector Memory,descriptive,2,2,2,2,1,2,1.5925447308994354,0.07942636264979352,-1.5131183682496419,2.2471275293229307,0.25380710659898476,-1.9933204227239458,,0,0,False,
