segment,covariate,category,lineage,celltype,n_samples,n_donors,n_datasets,total_cells,n_samples_present,mean_cells_per_sample,median_cells_per_sample,mean_clr,median_clr,q1_clr,q3_clr,mean_within_lineage_pct,median_within_lineage_pct,q1_within_lineage_pct,q3_within_lineage_pct,present_sample_fraction
jejunum,sex_ontology_term,male,epithelial,Lower Crypt Colonocytes,6,5,2,2.0,2,0.3333333333333333,0.0,-0.951760946771499,-0.8250512838725008,-1.4154566640747155,-0.5730195453661662,0.03816014622384693,0.0,0.0,0.06270903010033445,0.3333333333333333
jejunum,sex_ontology_term,male,epithelial,Lower Villus Enterocytes,6,5,2,1613.0,6,268.8333333333333,133.0,3.2691312792946,3.199939558998326,2.4016757265514133,4.04929493749381,31.350103294577423,19.26124143029977,13.330208148411149,39.65040320675371,1.0
jejunum,sex_ontology_term,male,epithelial,Mature Goblet Cells,6,5,2,7.0,2,1.1666666666666667,0.0,-0.683521294699149,-0.4865951952273664,-1.0928799307861252,-0.27466400238257493,0.1630808566043481,0.0,0.0,0.3251445086705202,0.3333333333333333
jejunum,sex_ontology_term,male,epithelial,Microfold Cells (M Cells),6,5,2,2.0,1,0.3333333333333333,0.0,-0.999707958846796,-0.9496420880517475,-1.4777520661643389,-0.6018948934361317,0.04844961240310078,0.0,0.0,0.0,0.16666666666666666
jejunum,sex_ontology_term,male,epithelial,Mid Crypt Colonocytes,6,5,2,0.0,0,0.0,0.0,-1.1828100069581475,-1.3972073019497269,-1.6264529838492956,-0.8064042453173699,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,epithelial,Mid Villus Enterocytes,6,5,2,390.0,6,65.0,69.0,2.8450973986175043,2.8435790164507573,2.723390937073152,3.105398424699251,24.826812611859463,14.268557748342284,11.754352063449389,38.233978825633876,1.0
jejunum,sex_ontology_term,male,epithelial,Paneth Cells,6,5,2,8.0,4,1.3333333333333333,1.0,-0.5004192465877974,-0.5622208250072012,-0.6427425662007054,-0.3682606391439448,0.18143069644160958,0.10992591107506401,0.020903010033444816,0.2520832013180407,0.6666666666666666
jejunum,sex_ontology_term,male,epithelial,Secretory Progenitors,6,5,2,33.0,5,5.5,5.0,0.333944244036682,0.33566064945013663,0.060029730382561874,0.5971624882792896,0.8591042707980767,0.8585186263701978,0.37896678495749186,1.219524269691401,0.8333333333333334
jejunum,sex_ontology_term,male,epithelial,Transiently Amplifying Cells (TA),6,5,2,144.0,6,24.0,13.0,1.709957696464045,1.939419936732442,1.3789460456526472,2.25390959259571,7.973611268007431,7.5367152843124074,2.5577444047187794,10.51365835256524,1.0
jejunum,sex_ontology_term,male,epithelial,Tuft Cells,6,5,2,46.0,3,7.666666666666667,2.5,0.11017436110047714,-0.038280674511318,-0.5748807989051793,0.7220151685169629,1.1026894002800127,0.3405994550408719,0.0,1.478439262404157,0.5
jejunum,sex_ontology_term,male,epithelial,Tuft Progenitors,6,5,2,8.0,2,1.3333333333333333,0.0,-0.7207118865848505,-0.6030684977717748,-1.3345142234299612,-0.3682606391439448,0.18350898343314925,0.0,0.0,0.06270903010033445,0.3333333333333333
jejunum,sex_ontology_term,male,epithelial,Villus Tip Enterocytes,6,5,2,318.0,5,53.0,55.0,1.802717465879524,2.4477503559241507,0.570264999779199,2.868169744044968,7.032797543051224,6.049476938632651,1.889408716076489,8.860437393067613,0.8333333333333334
jejunum,sex_ontology_term,male,lymphoid,CD4 Memory,19,11,3,10156.0,19,534.5263157894736,309.0,3.6507977558174938,3.719739996840974,3.44556820121191,4.069994499296529,12.327359951405363,9.182530795072788,5.449669337185837,14.636143754223461,1.0
jejunum,sex_ontology_term,male,lymphoid,CD4 Naive,19,11,3,46.0,6,2.4210526315789473,0.0,-1.5343893741376398,-1.8057129422908096,-2.134921435309112,-1.423302941677672,0.06140705502322564,0.0,0.0,0.03138645679088045,0.3157894736842105
jejunum,sex_ontology_term,male,lymphoid,CD4 Tfh,19,11,3,49.0,12,2.5789473684210527,1.0,-1.1634069120900459,-1.177600928695962,-1.819616746007001,-0.5834945286072115,0.07003417763236879,0.03434655675768504,0.0,0.08096682332981214,0.631578947368421
jejunum,sex_ontology_term,male,lymphoid,CD4 Tfr,19,11,3,2.0,2,0.10526315789473684,0.0,-1.9837358941936385,-2.093891660570117,-2.2013337498152157,-1.74429305584224,0.0025337861159249603,0.0,0.0,0.0,0.10526315789473684
jejunum,sex_ontology_term,male,lymphoid,CD4 Th17,19,11,3,5779.0,19,304.1578947368421,215.0,3.1703961850122213,3.519933173337544,2.649845889987136,3.8143172116588047,6.689559452069793,5.690492713393477,2.6730533251527193,9.378986121750039,1.0
jejunum,sex_ontology_term,male,lymphoid,CD4 Tr1,19,11,3,25.0,10,1.3157894736842106,1.0,-1.4488532546954167,-1.506379732159533,-1.9374068541535245,-1.0497176407305915,0.029554906392022354,0.01457938474996355,0.0,0.033366837988357115,0.5263157894736842
jejunum,sex_ontology_term,male,lymphoid,CD4 pTreg,19,11,3,92.0,14,4.842105263157895,2.0,-0.7835835067748772,-0.6981180749613207,-1.2263959564633375,-0.15451485051032288,0.12007609818679729,0.05356903709655819,0.007289692374981775,0.1697128580885649,0.7368421052631579
jejunum,sex_ontology_term,male,lymphoid,CD4 tTreg,19,11,3,33.0,11,1.736842105263158,1.0,-1.3052390711004196,-1.1125657617308642,-1.9823113420506968,-0.7657101565669588,0.048542181110122096,0.02313743637204998,0.0,0.08780569080104411,0.5789473684210527
jejunum,sex_ontology_term,male,lymphoid,CD8 Circulating Effector Memory,19,11,3,865.0,18,45.526315789473685,23.0,1.2012631988337323,1.1125503948804658,0.7123694649759038,1.620470112938012,1.0094465333060978,0.5095541401273885,0.23350512970162604,1.0996073486392335,0.9473684210526315
jejunum,sex_ontology_term,male,lymphoid,CD8 Effector Memory,19,11,3,3140.0,19,165.26315789473685,37.0,1.6783990253194552,1.6580615766343465,0.8096676647623426,2.3822835060235725,4.4259349877433545,1.0351363172474122,0.47648182631173863,1.8889842301143598,1.0
jejunum,sex_ontology_term,male,lymphoid,CD8 IEL,19,11,3,10435.0,19,549.2105263157895,259.0,3.159008342374566,2.8182594298813792,2.2534321867109366,4.744596780382606,14.12232746877476,5.298101181781968,2.3059843532229456,25.3343949044586,1.0
jejunum,sex_ontology_term,male,lymphoid,CD8 Memory Exhausted,19,11,3,836.0,8,44.0,0.0,-1.3110315895135762,-1.8057129422908096,-2.144338400197402,-0.9680445944229996,1.394340342697544,0.0,0.0,0.05079533831814452,0.42105263157894735
jejunum,sex_ontology_term,male,lymphoid,CD8 Naive,19,11,3,39.0,7,2.0526315789473686,0.0,-1.5851831055083547,-1.8057129422908096,-2.1692154533771935,-1.3735698826428568,0.0555361895909545,0.0,0.0,0.015526264449657209,0.3684210526315789
jejunum,sex_ontology_term,male,lymphoid,CD8 TRM,19,11,3,43828.0,19,2306.7368421052633,1773.0,5.011522634415264,5.582056628253642,4.4378671248409765,6.078943977804917,45.92049048570247,53.64289877598601,28.718274118251216,66.73762755161145,1.0
jejunum,sex_ontology_term,male,lymphoid,GC B Dark Zone (GC B DZ),19,11,3,1.0,1,0.05263157894736842,0.0,-2.020217324749425,-2.100060794649848,-2.214710166062437,-1.819616746007001,0.001606090294396351,0.0,0.0,0.0,0.05263157894736842
jejunum,sex_ontology_term,male,lymphoid,GC B Light Zone (GC B LZ),19,11,3,1.0,1,0.05263157894736842,0.0,-2.020217324749425,-2.100060794649848,-2.257753696802887,-1.74429305584224,0.0011999904000767993,0.0,0.0,0.0,0.05263157894736842
jejunum,sex_ontology_term,male,lymphoid,Gamma Delta T Cells,19,11,3,31.0,10,1.631578947368421,1.0,-1.4433079643976363,-1.2098373254097599,-2.1162116329606793,-1.0180378436130555,0.02663969069582293,0.01457938474996355,0.0,0.029802817399452786,0.5263157894736842
jejunum,sex_ontology_term,male,lymphoid,ILC3,19,11,3,214.0,18,11.263157894736842,6.0,-0.1310341685095492,-0.26204125715503945,-0.9014792702166567,0.6507009182477019,0.7126661005490839,0.13157894736842105,0.05055831864240298,0.3711170895149122,0.9473684210526315
jejunum,sex_ontology_term,male,lymphoid,MAIT Cells,19,11,3,128.0,15,6.7368421052631575,2.0,-0.8705352818557749,-0.9897259888337251,-1.4826859292123862,-0.21419334823071834,0.4013719763191663,0.030515715593530668,0.018207942724598886,0.13808936611772954,0.7894736842105263
jejunum,sex_ontology_term,male,lymphoid,Memory B,19,11,3,715.0,9,37.63157894736842,0.0,-0.217002848541095,-0.5827281764888625,-1.819616746007001,1.4322721528171685,0.9890230890113307,0.0,0.0,1.0822131296907644,0.47368421052631576
jejunum,sex_ontology_term,male,lymphoid,NK Cells,19,11,3,1090.0,19,57.36842105263158,33.0,1.1660030847611698,1.1696008042939976,0.4529315214939795,1.769234958269847,1.332867868478565,0.5723630417007358,0.30743361316966356,1.883998668405138,1.0
jejunum,sex_ontology_term,male,lymphoid,NKT Cells,19,11,3,5383.0,19,283.3157894736842,164.0,2.5093614204766475,2.7597780870966466,1.170780592134931,4.025899498536044,6.421237245242636,2.6243515410436373,1.051401227344398,8.243736539438846,1.0
jejunum,sex_ontology_term,male,lymphoid,Naive B,19,11,3,360.0,6,18.94736842105263,0.0,-0.8538382327779921,-1.6828731693936705,-2.055156306752676,0.1613707187551321,0.4086325744786685,0.0,0.0,0.5226260961800294,0.3157894736842105
jejunum,sex_ontology_term,male,lymphoid,Plasma Cells,19,11,3,352.0,9,18.526315789473685,0.0,-0.7789012479329724,-1.4518148065005496,-1.849041219587369,0.02303866713544611,0.5391916297477451,0.0,0.0,0.47101742337062624,0.47368421052631576
jejunum,sex_ontology_term,male,lymphoid,Plasma IGA,19,11,3,2558.0,7,134.6315789473684,0.0,-0.3361436640285055,-1.506379732159533,-1.9823113420506968,0.9723826139019836,2.867906828024434,0.0,0.0,0.6682700727568893,0.3684210526315789
jejunum,sex_ontology_term,male,lymphoid,Plasma IGG,19,11,3,19.0,4,1.0,0.0,-1.760130881454198,-2.0102518188555036,-2.144338400197402,-1.5946264507766017,0.02051330100727761,0.0,0.0,0.0,0.21052631578947367
jejunum,sex_ontology_term,male,myeloid,Classical Monocytes,17,10,3,368.0,10,21.647058823529413,1.0,0.5985656834787748,0.4078754185932061,-0.2722943016681003,1.1968085998425124,6.619993857038785,0.9501187648456058,0.0,6.0,0.5882352941176471
jejunum,sex_ontology_term,male,myeloid,Cycling Macrophages,17,10,3,6.0,3,0.35294117647058826,0.0,-0.5709962848945436,-0.48582335503015894,-0.8732758055857346,-0.26952846895091476,0.3728358377989518,0.0,0.0,0.0,0.17647058823529413
jejunum,sex_ontology_term,male,myeloid,Eosinophils,17,10,3,0.0,0,0.0,0.0,-0.7579406278561874,-0.691178635938928,-1.1751252479869656,-0.2852717619667393,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,myeloid,Follicle Associated Resident Macrophages,17,10,3,0.0,0,0.0,0.0,-0.7579406278561874,-0.691178635938928,-1.1751252479869656,-0.2852717619667393,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,myeloid,Homeostatic Macrophages,17,10,3,95.0,10,5.588235294117647,1.0,0.37849426861066,-0.09013372858367141,-0.2722943016681003,1.14162721495653,4.7145548356940274,0.5181347150259068,0.0,2.5179856115107913,0.5882352941176471
jejunum,sex_ontology_term,male,myeloid,M0 Macrophages,17,10,3,1175.0,12,69.11764705882354,5.0,1.6044424807762614,1.305936114197896,-0.15530666561175055,2.7427331065542866,11.180020941293874,9.844559585492227,0.0,16.603295310519645,0.7058823529411765
jejunum,sex_ontology_term,male,myeloid,Mast Cells,17,10,3,3909.0,16,229.94117647058823,38.0,3.197306722073056,3.3912673444615464,1.9061547465398505,4.547867870416058,67.52287108978787,81.37254901960785,60.51318602993585,86.48648648648648,0.9411764705882353
jejunum,sex_ontology_term,male,myeloid,Monocyte Derived Dendritic Cells (MO DC),17,10,3,137.0,10,8.058823529411764,1.0,0.2219109061427465,-0.09013372858367141,-0.2852717619667393,0.4208528788918451,1.3447897268513176,0.25380710659898476,0.0,1.9957234497505347,0.5882352941176471
jejunum,sex_ontology_term,male,myeloid,Neutrophils,17,10,3,0.0,0,0.0,0.0,-0.7579406278561874,-0.691178635938928,-1.1751252479869656,-0.2852717619667393,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,myeloid,Nonclassical Monocytes,17,10,3,133.0,1,7.823529411764706,0.0,-0.46983240432966317,-0.6885740924138917,-1.1751252479869656,-0.2722943016681003,1.8806561085972848,0.0,0.0,0.0,0.058823529411764705
jejunum,sex_ontology_term,male,myeloid,Perivascular Resident Macrophages,17,10,3,23.0,5,1.3529411764705883,0.0,-0.319427689658305,-0.36244329090378224,-0.7832809091436168,-0.1439115683121286,3.2429606930375474,0.0,0.0,0.0791765637371338,0.29411764705882354
jejunum,sex_ontology_term,male,myeloid,Tolerogenic cDC2,17,10,3,5.0,3,0.29411764705882354,0.0,-0.5879187597446484,-0.5157448580780759,-0.9922023142821734,-0.2722943016681003,0.7978947447739586,0.0,0.0,0.0,0.17647058823529413
jejunum,sex_ontology_term,male,myeloid,cDC1,17,10,3,2.0,1,0.11764705882352941,0.0,-0.6933163755815928,-0.6885740924138917,-1.1751252479869656,-0.2722943016681003,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705
jejunum,sex_ontology_term,male,myeloid,cDC2,17,10,3,74.0,11,4.352941176470588,2.0,0.4304745924081942,0.4078754185932061,-0.15530666561175055,0.9505922107153513,2.088128047479317,1.0362694300518136,0.0,1.9230769230769231,0.6470588235294118
jejunum,sex_ontology_term,male,myeloid,migDC,17,10,3,0.0,0,0.0,0.0,-0.7579406278561874,-0.691178635938928,-1.1751252479869656,-0.2852717619667393,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,myeloid,pDC,17,10,3,0.0,0,0.0,0.0,-0.7579406278561874,-0.691178635938928,-1.1751252479869656,-0.2852717619667393,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Adipocytes,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Angiogenic Pericytes,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Arteriolar Endothelial,2,1,1,18.0,2,9.0,9.0,1.6059335226238642,1.6059335226238642,1.4421328625963845,1.769734182651344,11.931818181818183,11.931818181818183,10.511363636363637,13.352272727272728,1.0
jejunum,sex_ontology_term,male,stroma,Capillary Endothelial,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Contractile Pericytes,2,1,1,11.0,2,5.5,5.5,1.2593599323438915,1.2593599323438915,1.249873797231385,1.2688460674563982,7.954545454545455,7.954545454545455,7.386363636363636,8.522727272727273,1.0
jejunum,sex_ontology_term,male,stroma,Crypt Bottom Fibroblasts (S2A),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Crypt Top Fibroblasts (S2B),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Fibroblastic Reticular Cells (FRC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Follicular Dendritic Cells (fDC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Glia,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Interstitial Cells of Cajal (ICC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Lamina propria Fibroblasts (S1),2,1,1,1.0,1,0.5,0.5,-0.2629012865178202,-0.2629012865178202,-0.3881642765884853,-0.13763829644715508,0.5681818181818182,0.5681818181818182,0.2840909090909091,0.8522727272727273,0.5
jejunum,sex_ontology_term,male,stroma,Lymphatic Endothelial,2,1,1,27.0,2,13.5,13.5,2.0592941630528663,2.0592941630528663,2.0554081269276265,2.063180199178106,19.43181818181818,19.43181818181818,18.23863636363636,20.625,1.0
jejunum,sex_ontology_term,male,stroma,Marginal Reticular Cells (MRC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Medullary Sinus Endothelial,2,1,1,1.0,1,0.5,0.5,-0.2629012865178202,-0.2629012865178202,-0.3881642765884853,-0.13763829644715508,0.5681818181818182,0.5681818181818182,0.2840909090909091,0.8522727272727273,0.5
jejunum,sex_ontology_term,male,stroma,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Muscularis Propria Fibroblasts,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Myofibroblasts,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Post Arteriole Capillary Endothelial (PAC),2,1,1,6.0,2,3.0,3.0,0.6329784480962075,0.6329784480962075,0.40634918099850126,0.8596077151939138,3.75,3.75,2.784090909090909,4.715909090909091,1.0
jejunum,sex_ontology_term,male,stroma,Pre Venule Capillary Endothelial (PVC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Secretory Pericytes,2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Smooth Muscle Cells (SMC),2,1,1,0.0,0,0.0,0.0,-0.6094748767977924,-0.6094748767977924,-0.6574986818671135,-0.5614510717284714,0.0,0.0,0.0,0.0,0.0
jejunum,sex_ontology_term,male,stroma,Submucosal Fibroblasts (S3),2,1,1,47.0,2,23.5,23.5,2.5889899508102805,2.5889899508102805,2.5511716443710233,2.6268082572495377,34.54545454545454,34.54545454545454,30.909090909090907,38.18181818181818,1.0
jejunum,sex_ontology_term,male,stroma,Venular Endothelial,2,1,1,32.0,2,16.0,16.0,2.130844584873203,2.130844584873203,1.9600012056040494,2.301687964142357,21.25,21.25,18.80681818181818,23.69318181818182,1.0
jejunum,age_range,20-29,epithelial,BEST4 Colonocytes,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,BEST4 Enterocytes,1,1,1,60.0,1,60.0,60.0,2.4617021625005675,2.4617021625005675,2.4617021625005675,2.4617021625005675,8.670520231213873,8.670520231213873,8.670520231213873,8.670520231213873,1.0
jejunum,age_range,20-29,epithelial,Brunners Gland Cells,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Colonocyte Progenitors,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Crypt Top Colonocytes,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,EEC Enterochromaffin (EC),1,1,1,1.0,1,1.0,1.0,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,0.1445086705202312,0.1445086705202312,0.1445086705202312,0.1445086705202312,1.0
jejunum,age_range,20-29,epithelial,EEC L,1,1,1,1.0,1,1.0,1.0,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,0.1445086705202312,0.1445086705202312,0.1445086705202312,0.1445086705202312,1.0
jejunum,age_range,20-29,epithelial,EEC N,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,EEC Progenitors,1,1,1,1.0,1,1.0,1.0,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,-0.9560245211127985,0.1445086705202312,0.1445086705202312,0.1445086705202312,0.1445086705202312,1.0
jejunum,age_range,20-29,epithelial,EEC S,1,1,1,2.0,1,2.0,2.0,-0.5505594130046338,-0.5505594130046338,-0.5505594130046338,-0.5505594130046338,0.2890173410404624,0.2890173410404624,0.2890173410404624,0.2890173410404624,1.0
jejunum,age_range,20-29,epithelial,Enterocyte Progenitors,1,1,1,49.0,1,49.0,49.0,2.2628513037554026,2.2628513037554026,2.2628513037554026,2.2628513037554026,7.08092485549133,7.08092485549133,7.08092485549133,7.08092485549133,1.0
jejunum,age_range,20-29,epithelial,Enteroendocrine Cells (EEC),1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Epithelial,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Foveolar Cells,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Goblet Cells,1,1,1,29.0,1,29.0,29.0,1.7520256799894116,1.7520256799894116,1.7520256799894116,1.7520256799894116,4.190751445086705,4.190751445086705,4.190751445086705,4.190751445086705,1.0
jejunum,age_range,20-29,epithelial,Intestinal Stem Cells (ISC),1,1,1,55.0,1,55.0,55.0,2.376179989062406,2.376179989062406,2.376179989062406,2.376179989062406,7.947976878612717,7.947976878612717,7.947976878612717,7.947976878612717,1.0
jejunum,age_range,20-29,epithelial,Lower Crypt Colonocytes,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Lower Villus Enterocytes,1,1,1,167.0,1,167.0,167.0,3.4747922777305154,3.4747922777305154,3.4747922777305154,3.4747922777305154,24.13294797687861,24.13294797687861,24.13294797687861,24.13294797687861,1.0
jejunum,age_range,20-29,epithelial,Mature Goblet Cells,1,1,1,3.0,1,3.0,3.0,-0.26287734055285306,-0.26287734055285306,-0.26287734055285306,-0.26287734055285306,0.4335260115606936,0.4335260115606936,0.4335260115606936,0.4335260115606936,1.0
jejunum,age_range,20-29,epithelial,Microfold Cells (M Cells),1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Mid Crypt Colonocytes,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Mid Villus Enterocytes,1,1,1,90.0,1,90.0,90.0,2.8616878048441063,2.8616878048441063,2.8616878048441063,2.8616878048441063,13.005780346820808,13.005780346820808,13.005780346820808,13.005780346820808,1.0
jejunum,age_range,20-29,epithelial,Paneth Cells,1,1,1,4.0,1,4.0,4.0,-0.03973378923864335,-0.03973378923864335,-0.03973378923864335,-0.03973378923864335,0.5780346820809248,0.5780346820809248,0.5780346820809248,0.5780346820809248,1.0
jejunum,age_range,20-29,epithelial,Secretory Progenitors,1,1,1,13.0,1,13.0,13.0,0.989885627942515,0.989885627942515,0.989885627942515,0.989885627942515,1.8786127167630058,1.8786127167630058,1.8786127167630058,1.8786127167630058,1.0
jejunum,age_range,20-29,epithelial,Transiently Amplifying Cells (TA),1,1,1,51.0,1,51.0,51.0,2.3020720169086837,2.3020720169086837,2.3020720169086837,2.3020720169086837,7.369942196531793,7.369942196531793,7.369942196531793,7.369942196531793,1.0
jejunum,age_range,20-29,epithelial,Tuft Cells,1,1,1,29.0,1,29.0,29.0,1.7520256799894116,1.7520256799894116,1.7520256799894116,1.7520256799894116,4.190751445086705,4.190751445086705,4.190751445086705,4.190751445086705,1.0
jejunum,age_range,20-29,epithelial,Tuft Progenitors,1,1,1,0.0,0,0.0,0.0,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,-1.6491717016727439,0.0,0.0,0.0,0.0,0.0
jejunum,age_range,20-29,epithelial,Villus Tip Enterocytes,1,1,1,137.0,1,137.0,137.0,3.2780819834844612,3.2780819834844612,3.2780819834844612,3.2780819834844612,19.797687861271676,19.797687861271676,19.797687861271676,19.797687861271676,1.0
jejunum,age_range,20-29,lymphoid,CD4 Memory,14,7,1,5047.0,14,360.5,269.5,3.1816236561931928,3.358392044797923,2.8291267284705865,3.4904310293423095,10.057270832561661,7.553901670402128,3.3729287092167164,14.902434279397097,1.0
jejunum,age_range,20-29,lymphoid,CD4 Naive,14,7,1,305.0,7,21.785714285714285,0.5,-1.0987060045882682,-1.6327487879537244,-2.1196112416253983,-0.8110504338089715,0.9104735039998112,0.00858663918942126,0.0,0.10552786284283702,0.5
jejunum,age_range,20-29,lymphoid,CD4 Tfh,14,7,1,152.0,9,10.857142857142858,2.5,-0.9013926266248679,-0.9907485821522442,-1.7041376874874576,-0.5028446840573302,0.43441384105076947,0.05147097649403906,0.0,0.22042631626718426,0.6428571428571429
jejunum,age_range,20-29,lymphoid,CD4 Tfr,14,7,1,7.0,4,0.5,0.0,-1.9198185636336336,-1.8692609601267107,-2.1628478343151394,-1.688380170083778,0.01822141601772067,0.0,0.0,0.01709986320109439,0.2857142857142857
jejunum,age_range,20-29,lymphoid,CD4 Th17,14,7,1,5364.0,14,383.14285714285717,406.5,3.4916968176066914,3.63424171447864,3.2051623666770936,3.827240523626176,12.336244430264435,8.945404586826534,5.788184958728614,15.579193735371963,1.0
jejunum,age_range,20-29,lymphoid,CD4 Tr1,14,7,1,59.0,8,4.214285714285714,1.5,-1.2223738861191609,-1.3953769207961795,-1.8716104954642934,-0.6492555112247529,0.15205916537775233,0.02186508826656905,0.0,0.1291325208150698,0.5714285714285714
