annotation_group,annotation_column,annotation_level,level_order,hgca_celltype_v1,n_samples,mean_clr,row_z
Tissue,tissue_level_1,ileum,2,MAIT Cells,252,-0.22810976026807633,-0.7766207626173035
Tissue,tissue_level_1,ileum,2,NKT Cells,252,1.3403585862143867,0.23091859676918175
Tissue,tissue_level_1,ileum,2,NK Cells,252,0.6988068362667056,-0.3802725373203924
Tissue,tissue_level_1,ileum,2,ILC3,252,0.27788070869735343,-0.5354310113027194
Tissue,tissue_level_1,ileum,2,Classical Monocytes,252,0.004106009759534977,-0.1943974046540687
Tissue,tissue_level_1,ileum,2,Nonclassical Monocytes,252,-1.0841311122817046,-1.5933805606596503
Tissue,tissue_level_1,ileum,2,Cycling Macrophages,252,-0.16078431850797442,1.059820304555419
Tissue,tissue_level_1,ileum,2,Homeostatic Macrophages,252,0.8258038431346707,1.0495924784973654
Tissue,tissue_level_1,ileum,2,M0 Macrophages,252,1.4455668738438539,1.2315787849187825
Tissue,tissue_level_1,ileum,2,Perivascular Resident Macrophages,252,-0.8465646910925574,-1.396157398914913
Tissue,tissue_level_1,ileum,2,Follicle Associated Resident Macrophages,252,-0.3821881665397225,1.3640377017750527
Tissue,tissue_level_1,ileum,2,migDC,252,-0.7228386940581593,-0.3672122986732643
Tissue,tissue_level_1,ileum,2,cDC1,252,-0.13977803670406058,1.7513696440544444
Tissue,tissue_level_1,ileum,2,cDC2,252,0.9758284119552915,1.8726902234507332
Tissue,tissue_level_1,ileum,2,Tolerogenic cDC2,252,-0.7039733387195419,-0.7969078985864999
Tissue,tissue_level_1,ileum,2,pDC,252,-1.0503123135002534,-1.4445083474943639
Tissue,tissue_level_1,ileum,2,Monocyte Derived Dendritic Cells (MO DC),252,-0.8691068850304542,-0.8063781762315163
Tissue,tissue_level_1,ileum,2,Mast Cells,252,0.09587741561229028,-0.5431289417851081
Tissue,tissue_level_1,ileum,2,Neutrophils,252,-1.1573769646526393,-1.4782271018778101
Tissue,tissue_level_1,ileum,2,Eosinophils,252,-1.2446453762510887,-1.702172534644823
Tissue,tissue_level_1,colon,3,Epithelial,166,-0.9449498908769719,-0.7009763495277788
Tissue,tissue_level_1,colon,3,Enterocyte Progenitors,166,-0.38659855468275656,-0.6387189162935876
Tissue,tissue_level_1,colon,3,Lower Villus Enterocytes,166,-0.8414437009761151,-0.831407914560718
Tissue,tissue_level_1,colon,3,Mid Villus Enterocytes,166,-0.8830260648784309,-0.8836693382791646
Tissue,tissue_level_1,colon,3,Villus Tip Enterocytes,166,-0.8598395881952317,-0.9468846869903613
Tissue,tissue_level_1,colon,3,BEST4 Enterocytes,166,-1.0213321074989843,-1.067786553003677
Tissue,tissue_level_1,colon,3,Colonocyte Progenitors,166,1.6304971092884057,1.9286721680638967
Tissue,tissue_level_1,colon,3,Lower Crypt Colonocytes,166,2.0981582002275467,1.8321693746243422
Tissue,tissue_level_1,colon,3,Mid Crypt Colonocytes,166,1.0197044894312435,2.0827433672846225
Tissue,tissue_level_1,colon,3,Crypt Top Colonocytes,166,1.5987474670763246,2.0518491790188635
Tissue,tissue_level_1,colon,3,BEST4 Colonocytes,166,1.443157006997278,1.773881921380517
Tissue,tissue_level_1,colon,3,Microfold Cells (M Cells),166,-0.8628614603826779,-0.8192005652926808
Tissue,tissue_level_1,colon,3,Enteroendocrine Cells (EEC),166,-1.0371326640818872,-1.5570128284707137
Tissue,tissue_level_1,colon,3,EEC Progenitors,166,-0.4579794160148572,0.1209403028649717
Tissue,tissue_level_1,colon,3,EEC S,166,-0.9733923847076227,-1.3392656507517129
Tissue,tissue_level_1,colon,3,EEC Enterochromaffin (EC),166,-0.494020111999807,-0.3015045018025635
Tissue,tissue_level_1,colon,3,EEC L,166,-0.5408580280035786,-0.20305502893411867
Tissue,tissue_level_1,colon,3,EEC N,166,-0.9493451731681847,-1.4390664446583055
Tissue,tissue_level_1,colon,3,Brunners Gland Cells,166,-1.0631325287760496,-0.7197516382954045
Tissue,tissue_level_1,colon,3,Paneth Cells,166,-1.0738136573074708,-1.556212751851782
Tissue,tissue_level_1,colon,3,Tuft Cells,166,-0.07836625557420596,0.014524596462998548
Tissue,tissue_level_1,colon,3,Tuft Progenitors,166,-0.31796931581217314,0.4729452909418516
Tissue,tissue_level_1,colon,3,Goblet Cells,166,0.8855215241170808,0.3709091223753709
Tissue,tissue_level_1,colon,3,Mature Goblet Cells,166,-0.17178948241163305,-0.24867852947350186
Tissue,tissue_level_1,colon,3,Foveolar Cells,166,-1.0901272127357973,-0.8715167816200217
Tissue,tissue_level_1,colon,3,Intestinal Stem Cells (ISC),166,0.6940933086699123,0.1277693935004045
Tissue,tissue_level_1,colon,3,Transiently Amplifying Cells (TA),166,0.5010884832964445,-0.200846249463779
Tissue,tissue_level_1,colon,3,Secretory Progenitors,166,0.2162723351042487,0.05753343594194794
Tissue,tissue_level_1,colon,3,Arteriolar Endothelial,166,-0.24066791672771293,0.5793091816478332
Tissue,tissue_level_1,colon,3,Capillary Endothelial,166,-0.6065581953815345,1.0110347198225125
Tissue,tissue_level_1,colon,3,Post Arteriole Capillary Endothelial (PAC),166,0.21010696511266777,1.2706582018790247
Tissue,tissue_level_1,colon,3,Pre Venule Capillary Endothelial (PVC),166,-0.8146081574761028,-0.5891638552542222
Tissue,tissue_level_1,colon,3,Venular Endothelial,166,-0.0026819492705689005,0.9753920051229954
Tissue,tissue_level_1,colon,3,Lymphatic Endothelial,166,-0.653034402811537,-0.7926319639389687
Tissue,tissue_level_1,colon,3,Medullary Sinus Endothelial,166,-0.8766167045275539,-1.430865532800478
Tissue,tissue_level_1,colon,3,Crypt Top Fibroblasts (S2B),166,-0.18684640414855028,1.4515057387439467
Tissue,tissue_level_1,colon,3,Crypt Bottom Fibroblasts (S2A),166,0.13179084140296565,2.0064467209582886
Tissue,tissue_level_1,colon,3,Lamina propria Fibroblasts (S1),166,0.44371244716816327,0.9544328647596829
Tissue,tissue_level_1,colon,3,Submucosal Fibroblasts (S3),166,-0.10196669505623342,0.5690265851532247
Tissue,tissue_level_1,colon,3,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),166,-0.8913661295930582,-0.48665913108542197
Tissue,tissue_level_1,colon,3,Fibroblastic Reticular Cells (FRC),166,-0.909466440122294,-0.6683300423543761
Tissue,tissue_level_1,colon,3,Marginal Reticular Cells (MRC),166,-0.8524120564345566,-0.45213187954944767
Tissue,tissue_level_1,colon,3,Follicular Dendritic Cells (fDC),166,-1.0717867161230055,-1.1168836912373181
Tissue,tissue_level_1,colon,3,Muscularis Propria Fibroblasts,166,-0.4997725090287954,0.8421774947619367
Tissue,tissue_level_1,colon,3,Myofibroblasts,166,-0.1736592047106237,1.6768269875872173
Tissue,tissue_level_1,colon,3,Interstitial Cells of Cajal (ICC),166,-1.096745359053075,-0.9586942837169572
Tissue,tissue_level_1,colon,3,Angiogenic Pericytes,166,-0.3890521221063478,1.3231177589016516
Tissue,tissue_level_1,colon,3,Contractile Pericytes,166,-0.3435462897770794,0.23791832952069522
Tissue,tissue_level_1,colon,3,Secretory Pericytes,166,-0.710582246945195,0.24078875395142393
Tissue,tissue_level_1,colon,3,Glia,166,-0.14697093841439493,1.7984140354252938
Tissue,tissue_level_1,colon,3,Smooth Muscle Cells (SMC),166,-0.7771870736681403,-0.27646430121681426
Tissue,tissue_level_1,colon,3,Adipocytes,166,-0.721633650092033,-0.21956944689757688
Tissue,tissue_level_1,colon,3,Plasma Cells,166,1.4918395339044856,1.5180199522973086
Tissue,tissue_level_1,colon,3,Plasma IGA,166,1.6898346119031078,0.7266594135779795
Tissue,tissue_level_1,colon,3,Plasma IGG,166,-0.10280263149516154,0.5464092847727077
Tissue,tissue_level_1,colon,3,GC B Dark Zone (GC B DZ),166,-0.058397211190746943,0.4250402958822799
Tissue,tissue_level_1,colon,3,GC B Light Zone (GC B LZ),166,-0.17018107572994953,0.45083868150748113
Tissue,tissue_level_1,colon,3,Memory B,166,1.8071837120968337,-0.06439616892824576
Tissue,tissue_level_1,colon,3,Naive B,166,1.3587565825938572,0.1021888725519589
Tissue,tissue_level_1,colon,3,CD4 Tfh,166,1.4473384841063894,-0.000554515105947244
Tissue,tissue_level_1,colon,3,CD4 Th17,166,1.989959073089484,-0.4662531163020842
Tissue,tissue_level_1,colon,3,CD4 Tr1,166,0.04791071097975098,-0.09491844550848856
Tissue,tissue_level_1,colon,3,CD4 Tfr,166,0.03201015242079384,0.35979648250562557
Tissue,tissue_level_1,colon,3,CD4 pTreg,166,0.7460642208895101,0.2742896445702436
Tissue,tissue_level_1,colon,3,CD4 tTreg,166,0.9980748503656356,-0.076027139334238
Tissue,tissue_level_1,colon,3,CD4 Naive,166,0.9790333247204852,-0.056755889734165
Tissue,tissue_level_1,colon,3,CD4 Memory,166,2.0641111461417148,-0.2936167662608677
Tissue,tissue_level_1,colon,3,CD8 Effector Memory,166,1.2521285018221344,0.2615695821804461
Tissue,tissue_level_1,colon,3,CD8 Circulating Effector Memory,166,1.5640649567609657,-0.26482366557893294
Tissue,tissue_level_1,colon,3,CD8 Memory Exhausted,166,-0.7680038094851491,-0.40461225850842664
Tissue,tissue_level_1,colon,3,CD8 TRM,166,2.10742987389789,-0.4924019743981148
Tissue,tissue_level_1,colon,3,CD8 IEL,166,2.394676169414916,0.6006367296246491
Tissue,tissue_level_1,colon,3,CD8 Naive,166,0.29049707562405824,0.022017339345242488
Tissue,tissue_level_1,colon,3,Gamma Delta T Cells,166,0.401463270119091,1.3317731062853735
Tissue,tissue_level_1,colon,3,MAIT Cells,166,0.418929985514176,0.2758129220932716
Tissue,tissue_level_1,colon,3,NKT Cells,166,0.6700348512773274,-0.33148387933251466
Tissue,tissue_level_1,colon,3,NK Cells,166,0.34441323061450224,-0.7301059275721932
Tissue,tissue_level_1,colon,3,ILC3,166,0.3424696921856587,-0.4547101443959984
Tissue,tissue_level_1,colon,3,Classical Monocytes,166,0.05996999596868019,-0.03437393907451179
Tissue,tissue_level_1,colon,3,Nonclassical Monocytes,166,-0.9509736818074418,-1.0285789591580512
Tissue,tissue_level_1,colon,3,Cycling Macrophages,166,-0.5168889459333754,-0.5577249983404277
Tissue,tissue_level_1,colon,3,Homeostatic Macrophages,166,0.1614586487612857,-0.17288758762547385
Tissue,tissue_level_1,colon,3,M0 Macrophages,166,0.2785269278673037,-0.41874598080932607
Tissue,tissue_level_1,colon,3,Perivascular Resident Macrophages,166,-0.47598778894182203,-0.12284313233873048
Tissue,tissue_level_1,colon,3,Follicle Associated Resident Macrophages,166,-0.8141080529714976,-1.2386314786070458
Tissue,tissue_level_1,colon,3,migDC,166,-0.8392338978712792,-1.1403566595408734
Tissue,tissue_level_1,colon,3,cDC1,166,-0.5415816033903019,-0.40513899000008335
Tissue,tissue_level_1,colon,3,cDC2,166,0.1628722276063437,-0.081204460684769
Tissue,tissue_level_1,colon,3,Tolerogenic cDC2,166,-0.8416663257142021,-1.7670741754644395
Tissue,tissue_level_1,colon,3,pDC,166,-0.937761713091345,-0.8980865756257792
Tissue,tissue_level_1,colon,3,Monocyte Derived Dendritic Cells (MO DC),166,-0.8339104102679231,-0.6896746379075808
Tissue,tissue_level_1,colon,3,Mast Cells,166,0.1449524386521216,-0.4934591498695697
Tissue,tissue_level_1,colon,3,Neutrophils,166,-1.0901272127357973,-1.1505562320473426
Tissue,tissue_level_1,colon,3,Eosinophils,166,-1.0620913070119569,-0.8861173536431466
Tissue,tissue_level_1,mesentery,4,Epithelial,12,-0.7899858316085835,0.09323567871222152
Tissue,tissue_level_1,mesentery,4,Enterocyte Progenitors,12,-0.7899858316085835,-0.913736234848047
Tissue,tissue_level_1,mesentery,4,Lower Villus Enterocytes,12,-0.7899858316085835,-0.8037281030396644
Tissue,tissue_level_1,mesentery,4,Mid Villus Enterocytes,12,-0.7899858316085835,-0.8325868965787492
Tissue,tissue_level_1,mesentery,4,Villus Tip Enterocytes,12,-0.7899858316085835,-0.8975863245566916
Tissue,tissue_level_1,mesentery,4,BEST4 Enterocytes,12,-0.7899858316085835,-0.8359342415992731
Tissue,tissue_level_1,mesentery,4,Colonocyte Progenitors,12,-0.7899858316085835,-0.6009110431944452
Tissue,tissue_level_1,mesentery,4,Lower Crypt Colonocytes,12,-0.7899858316085835,-0.7289278371799769
Tissue,tissue_level_1,mesentery,4,Mid Crypt Colonocytes,12,-0.7899858316085835,-0.5118174153596343
Tissue,tissue_level_1,mesentery,4,Crypt Top Colonocytes,12,-0.7899858316085835,-0.5749583993122088
Tissue,tissue_level_1,mesentery,4,BEST4 Colonocytes,12,-0.7899858316085835,-0.6996922702039816
Tissue,tissue_level_1,mesentery,4,Microfold Cells (M Cells),12,-0.7899858316085835,-0.4094549370397511
Tissue,tissue_level_1,mesentery,4,Enteroendocrine Cells (EEC),12,-0.7899858316085835,-0.036942565162321
Tissue,tissue_level_1,mesentery,4,EEC Progenitors,12,-0.7899858316085835,-1.2237074979166698
Tissue,tissue_level_1,mesentery,4,EEC S,12,-0.7899858316085835,-0.2005143468401034
Tissue,tissue_level_1,mesentery,4,EEC Enterochromaffin (EC),12,-0.7899858316085835,-1.2495537946349224
Tissue,tissue_level_1,mesentery,4,EEC L,12,-0.7899858316085835,-1.1464703278788098
Tissue,tissue_level_1,mesentery,4,EEC N,12,-0.7899858316085835,-0.6512096150221474
Tissue,tissue_level_1,mesentery,4,Brunners Gland Cells,12,-0.7899858316085835,-0.2947315281343754
Tissue,tissue_level_1,mesentery,4,Paneth Cells,12,-0.7899858316085835,-0.6244267896010561
Tissue,tissue_level_1,mesentery,4,Tuft Cells,12,-0.7899858316085835,-1.3614038776738786
Tissue,tissue_level_1,mesentery,4,Tuft Progenitors,12,-0.7899858316085835,-1.1407048682814043
Tissue,tissue_level_1,mesentery,4,Goblet Cells,12,-0.7899858316085835,-1.3814786665499952
Tissue,tissue_level_1,mesentery,4,Mature Goblet Cells,12,-0.7899858316085835,-1.0339699841487007
Tissue,tissue_level_1,mesentery,4,Foveolar Cells,12,-0.7899858316085835,0.14961660336143232
Tissue,tissue_level_1,mesentery,4,Intestinal Stem Cells (ISC),12,-0.7899858316085835,-1.3589582908955742
Tissue,tissue_level_1,mesentery,4,Transiently Amplifying Cells (TA),12,-0.7899858316085835,-1.24674730509269
Tissue,tissue_level_1,mesentery,4,Secretory Progenitors,12,-0.7899858316085835,-1.3126241803134966
Tissue,tissue_level_1,mesentery,4,Arteriolar Endothelial,12,-0.5538847196038987,-0.6282017337733137
Tissue,tissue_level_1,mesentery,4,Capillary Endothelial,12,-0.7899858316085835,-1.1579527461321366
Tissue,tissue_level_1,mesentery,4,Post Arteriole Capillary Endothelial (PAC),12,-0.3322307113302044,-0.2716446134745707
Tissue,tissue_level_1,mesentery,4,Pre Venule Capillary Endothelial (PVC),12,-0.31836231362861495,1.302919542559608
Tissue,tissue_level_1,mesentery,4,Venular Endothelial,12,-0.2925935349431363,-0.454230557067876
Tissue,tissue_level_1,mesentery,4,Lymphatic Endothelial,12,0.14375735411840393,1.7553808151935921
Tissue,tissue_level_1,mesentery,4,Medullary Sinus Endothelial,12,-0.6984348075529075,-0.6057854859200942
Tissue,tissue_level_1,mesentery,4,Crypt Top Fibroblasts (S2B),12,-0.7899858316085835,-1.044899654534129
Tissue,tissue_level_1,mesentery,4,Crypt Bottom Fibroblasts (S2A),12,-0.7899858316085835,-0.9334364683984901
Tissue,tissue_level_1,mesentery,4,Lamina propria Fibroblasts (S1),12,-0.7899858316085835,-1.256733278305614
Tissue,tissue_level_1,mesentery,4,Submucosal Fibroblasts (S3),12,-0.7899858316085835,-1.1069813509306077
Tissue,tissue_level_1,mesentery,4,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),12,-0.5901612255420525,0.8946289935829029
Tissue,tissue_level_1,mesentery,4,Fibroblastic Reticular Cells (FRC),12,-0.7899858316085835,0.11822565151329166
Tissue,tissue_level_1,mesentery,4,Marginal Reticular Cells (MRC),12,-0.7899858316085835,0.010993716114350389
Tissue,tissue_level_1,mesentery,4,Follicular Dendritic Cells (fDC),12,-0.6984348075529075,0.6560939626226422
Tissue,tissue_level_1,mesentery,4,Muscularis Propria Fibroblasts,12,-0.7899858316085835,-0.5578156528837138
Tissue,tissue_level_1,mesentery,4,Myofibroblasts,12,-0.7899858316085835,-1.0205123103943325
Tissue,tissue_level_1,mesentery,4,Interstitial Cells of Cajal (ICC),12,-0.7899858316085835,0.3038959695235328
Tissue,tissue_level_1,mesentery,4,Angiogenic Pericytes,12,-0.576240051820122,0.08519813885727542
Tissue,tissue_level_1,mesentery,4,Contractile Pericytes,12,-0.6068837834972318,-0.7399165987335072
Tissue,tissue_level_1,mesentery,4,Secretory Pericytes,12,-0.7899858316085835,-0.10106369898693937
Tissue,tissue_level_1,mesentery,4,Glia,12,-0.6984348075529075,-0.6852092743412691
Tissue,tissue_level_1,mesentery,4,Smooth Muscle Cells (SMC),12,-0.7899858316085835,-0.3553116349851527
Tissue,tissue_level_1,mesentery,4,Adipocytes,12,-0.09504733303161877,1.5764002976645812
Tissue,tissue_level_1,mesentery,4,Plasma Cells,12,-0.35056920172827116,-1.665822046327604
Tissue,tissue_level_1,mesentery,4,Plasma IGA,12,-0.4846890277644462,-1.7996350593618677
Tissue,tissue_level_1,mesentery,4,Plasma IGG,12,-0.36863201449622435,-0.41200951122109253
Tissue,tissue_level_1,mesentery,4,GC B Dark Zone (GC B DZ),12,-0.310604778373114,-0.30944092563746173
Tissue,tissue_level_1,mesentery,4,GC B Light Zone (GC B LZ),12,-0.33864413142488176,-0.0935127256994932
Tissue,tissue_level_1,mesentery,4,Memory B,12,4.912266713970874,2.0576246600360943
Tissue,tissue_level_1,mesentery,4,Naive B,12,3.978554027674514,2.0441931767231183
Tissue,tissue_level_1,mesentery,4,CD4 Tfh,12,4.476033064952785,2.11008820952127
Tissue,tissue_level_1,mesentery,4,CD4 Th17,12,3.5790102203018606,0.9396116031516459
Tissue,tissue_level_1,mesentery,4,CD4 Tr1,12,1.6406672790622112,2.1538210161876155
Tissue,tissue_level_1,mesentery,4,CD4 Tfr,12,0.6319371579993253,1.9094282015520665
Tissue,tissue_level_1,mesentery,4,CD4 pTreg,12,1.687772160260612,1.93633784391007
Tissue,tissue_level_1,mesentery,4,CD4 tTreg,12,4.241161142311406,2.1634521991918056
Tissue,tissue_level_1,mesentery,4,CD4 Naive,12,4.363590900030805,2.1176624671605846
Tissue,tissue_level_1,mesentery,4,CD4 Memory,12,2.8431703930523096,0.4206840859953356
Tissue,tissue_level_1,mesentery,4,CD8 Effector Memory,12,0.8418347549777216,-0.19201293892004587
Tissue,tissue_level_1,mesentery,4,CD8 Circulating Effector Memory,12,3.9916270431399137,1.81995773912547
Tissue,tissue_level_1,mesentery,4,CD8 Memory Exhausted,12,-0.7899858316085835,-0.4648399757810861
Tissue,tissue_level_1,mesentery,4,CD8 TRM,12,2.9806108294774205,0.11626182590694492
Tissue,tissue_level_1,mesentery,4,CD8 IEL,12,-0.3531735803536132,-1.3146206913427751
Tissue,tissue_level_1,mesentery,4,CD8 Naive,12,2.5999995229020745,2.1539263308779018
Tissue,tissue_level_1,mesentery,4,Gamma Delta T Cells,12,0.2961008550117605,1.0614277722504761
Tissue,tissue_level_1,mesentery,4,MAIT Cells,12,1.3771363318375567,1.8343704022910106
Tissue,tissue_level_1,mesentery,4,NKT Cells,12,-0.21905375431743815,-1.0774303633955489
Tissue,tissue_level_1,mesentery,4,NK Cells,12,2.019396468117822,0.9233241999617132
Tissue,tissue_level_1,mesentery,4,ILC3,12,2.0565158584827548,1.687439878551725
Tissue,tissue_level_1,mesentery,4,Classical Monocytes,12,0.04918589775491189,-0.06526519633024636
Tissue,tissue_level_1,mesentery,4,Nonclassical Monocytes,12,-0.5643149815167325,0.6114756166992824
Tissue,tissue_level_1,mesentery,4,Cycling Macrophages,12,-0.7899858316085835,-1.7982216126450443
Tissue,tissue_level_1,mesentery,4,Homeostatic Macrophages,12,-0.6984348075529075,-1.7552014483060996
Tissue,tissue_level_1,mesentery,4,M0 Macrophages,12,-0.4104960906418717,-1.393101447837425
Tissue,tissue_level_1,mesentery,4,Perivascular Resident Macrophages,12,-0.49370682648446557,-0.18372632058414828
Tissue,tissue_level_1,mesentery,4,Follicle Associated Resident Macrophages,12,-0.5362756284649648,0.43553521593390765
Tissue,tissue_level_1,mesentery,4,migDC,12,-0.3812129334053809,1.902005175269
Tissue,tissue_level_1,mesentery,4,cDC1,12,-0.3812129334053809,0.45557119310383765
Tissue,tissue_level_1,mesentery,4,cDC2,12,-0.3364510223984339,-1.2812999426213783
Tissue,tissue_level_1,mesentery,4,Tolerogenic cDC2,12,-0.515332759441556,0.5322282648501956
Tissue,tissue_level_1,mesentery,4,pDC,12,-0.442120225783947,1.5082026731399947
Tissue,tissue_level_1,mesentery,4,Monocyte Derived Dendritic Cells (MO DC),12,-0.7899858316085835,-0.5440306839741579
Tissue,tissue_level_1,mesentery,4,Mast Cells,12,-0.515332759441556,-1.1617467300425683
Tissue,tissue_level_1,mesentery,4,Neutrophils,12,-0.7899858316085835,0.3118668196790655
Tissue,tissue_level_1,mesentery,4,Eosinophils,12,-0.7899858316085835,0.330251494815523
Tissue,tissue_level_1,accessory,5,Epithelial,23,-0.5838759841035336,1.1495768767942434
Tissue,tissue_level_1,accessory,5,Enterocyte Progenitors,23,-0.3593200721938156,-0.6201212669936005
Tissue,tissue_level_1,accessory,5,Lower Villus Enterocytes,23,-0.418368919330911,-0.6038308625143449
Tissue,tissue_level_1,accessory,5,Mid Villus Enterocytes,23,-0.3298088355369527,-0.5799331386552996
Tissue,tissue_level_1,accessory,5,Villus Tip Enterocytes,23,-0.1400535442571631,-0.43890523101449397
Tissue,tissue_level_1,accessory,5,BEST4 Enterocytes,23,-0.3329437613587503,-0.3778924599080096
Tissue,tissue_level_1,accessory,5,Colonocyte Progenitors,23,0.44160025456531005,0.6861872602748358
Tissue,tissue_level_1,accessory,5,Lower Crypt Colonocytes,23,0.9954533502896952,0.8543322981183288
Tissue,tissue_level_1,accessory,5,Mid Crypt Colonocytes,23,-0.2345301134730049,0.28454183241597336
Tissue,tissue_level_1,accessory,5,Crypt Top Colonocytes,23,0.08019706514122014,0.3819517040362453
Tissue,tissue_level_1,accessory,5,BEST4 Colonocytes,23,0.6745118939823243,0.922480622201504
Tissue,tissue_level_1,accessory,5,Microfold Cells (M Cells),23,-0.5361102324223114,1.0179689992823784
Tissue,tissue_level_1,accessory,5,Enteroendocrine Cells (EEC),23,-0.5838759841035336,1.230730773120483
Tissue,tissue_level_1,accessory,5,EEC Progenitors,23,-0.5139004226933553,-0.10554344900249944
Tissue,tissue_level_1,accessory,5,EEC S,23,-0.5361102324223114,1.3757715858037232
Tissue,tissue_level_1,accessory,5,EEC Enterochromaffin (EC),23,-0.4475501486283532,-0.1526500467309161
Tissue,tissue_level_1,accessory,5,EEC L,23,-0.3815298819227717,0.4003003910151149
Tissue,tissue_level_1,accessory,5,EEC N,23,-0.48834448074108927,0.8400754019453057
Tissue,tissue_level_1,accessory,5,Brunners Gland Cells,23,-0.3858813366426405,0.33406076094716053
Tissue,tissue_level_1,accessory,5,Paneth Cells,23,-0.5361102324223114,0.209028206917587
Tissue,tissue_level_1,accessory,5,Tuft Cells,23,-0.1150494380070958,-0.056402956588089116
Tissue,tissue_level_1,accessory,5,Tuft Progenitors,23,-0.2139212281692234,0.8286472792687566
Tissue,tissue_level_1,accessory,5,Goblet Cells,23,0.35042057987711656,-0.188744857849876
Tissue,tissue_level_1,accessory,5,Mature Goblet Cells,23,-0.012786743733085044,-0.04669821671944295
Tissue,tissue_level_1,accessory,5,Foveolar Cells,23,-0.34724912712432515,1.6558841763553955
Tissue,tissue_level_1,accessory,5,Intestinal Stem Cells (ISC),23,0.2660470779937132,-0.30104074477040943
Tissue,tissue_level_1,accessory,5,Transiently Amplifying Cells (TA),23,0.2895149915177247,-0.37224222244519145
Tissue,tissue_level_1,accessory,5,Secretory Progenitors,23,-0.02125729701916015,-0.265895526233244
Tissue,tissue_level_1,accessory,5,Arteriolar Endothelial,23,-0.14161070245592072,0.9611937625069362
Tissue,tissue_level_1,accessory,5,Capillary Endothelial,23,-0.5838759841035336,1.2792463861453673
Tissue,tissue_level_1,accessory,5,Post Arteriole Capillary Endothelial (PAC),23,-0.20747906968119648,0.08312477927204392
Tissue,tissue_level_1,accessory,5,Pre Venule Capillary Endothelial (PVC),23,-0.44057872905986706,0.8369334724599284
Tissue,tissue_level_1,accessory,5,Venular Endothelial,23,-0.08365227637956547,0.5761081812825256
Tissue,tissue_level_1,accessory,5,Lymphatic Endothelial,23,-0.2919027933933301,0.3622092448754029
Tissue,tissue_level_1,accessory,5,Medullary Sinus Endothelial,23,-0.3928129773786449,0.8094114462560725
Tissue,tissue_level_1,accessory,5,Crypt Top Fibroblasts (S2B),23,-0.4475501486283532,0.37244805467255376
Tissue,tissue_level_1,accessory,5,Crypt Bottom Fibroblasts (S2A),23,-0.43747181758238257,0.19085974584875762
Tissue,tissue_level_1,accessory,5,Lamina propria Fibroblasts (S1),23,-0.2517176237618809,-0.29199136567265926
Tissue,tissue_level_1,accessory,5,Submucosal Fibroblasts (S3),23,0.37443813143408056,1.729544116667632
Tissue,tissue_level_1,accessory,5,Mesenchymal Lymphoid Tissue Organizer Cells (mLTo Cells),23,-0.5361102324223114,1.1425001069635303
Tissue,tissue_level_1,accessory,5,Fibroblastic Reticular Cells (FRC),23,-0.5838759841035336,1.475072391197335
Tissue,tissue_level_1,accessory,5,Marginal Reticular Cells (MRC),23,-0.5838759841035336,1.5400745817930286
Tissue,tissue_level_1,accessory,5,Follicular Dendritic Cells (fDC),23,-0.5838759841035336,1.2001121646618957
Tissue,tissue_level_1,accessory,5,Muscularis Propria Fibroblasts,23,-0.3179676308216626,1.7192067828593551
Tissue,tissue_level_1,accessory,5,Myofibroblasts,23,-0.4606927952315242,0.4206310846947208
Tissue,tissue_level_1,accessory,5,Interstitial Cells of Cajal (ICC),23,-0.5361102324223114,1.3488214841065438
Tissue,tissue_level_1,accessory,5,Angiogenic Pericytes,23,-0.4080911463715966,1.197208028928725
Tissue,tissue_level_1,accessory,5,Contractile Pericytes,23,-0.08509567070172183,1.1976071265492456
Tissue,tissue_level_1,accessory,5,Secretory Pericytes,23,-0.4037396916517278,1.5618233223228972
Tissue,tissue_level_1,accessory,5,Glia,23,-0.3973342692709948,0.6708547532593964
Tissue,tissue_level_1,accessory,5,Smooth Muscle Cells (SMC),23,-0.4080911463715966,1.9973680431018488
Tissue,tissue_level_1,accessory,5,Adipocytes,23,-0.35201864526590876,0.8398494196333229
Tissue,tissue_level_1,accessory,5,Plasma Cells,23,0.7187361479727971,0.18203028735302146
Tissue,tissue_level_1,accessory,5,Plasma IGA,23,2.252055221198159,1.3798299709935358
Tissue,tissue_level_1,accessory,5,Plasma IGG,23,0.27409956785807343,1.9052889843509087
Tissue,tissue_level_1,accessory,5,GC B Dark Zone (GC B DZ),23,-0.037493294547144576,0.4859168762421311
Tissue,tissue_level_1,accessory,5,GC B Light Zone (GC B LZ),23,-0.26378856883137125,0.14836660307652508
Tissue,tissue_level_1,accessory,5,Memory B,23,1.5384439173996807,-0.2480535595921275
Tissue,tissue_level_1,accessory,5,Naive B,23,0.7974584221135044,-0.3138904108380742
Tissue,tissue_level_1,accessory,5,CD4 Tfh,23,0.9918065854577564,-0.3180064938557063
Tissue,tissue_level_1,accessory,5,CD4 Th17,23,1.8023109623102105,-0.632269080658874
Tissue,tissue_level_1,accessory,5,CD4 Tr1,23,-0.22730591260602234,-0.4834840897344491
Tissue,tissue_level_1,accessory,5,CD4 Tfr,23,-0.19046687519788305,-0.21486919440386884
